Wort, POS, Count, TAG, Lexikalische Vielfalt
aufprall, NOUN, 2, NN, 0.00265463
wacken, NOUN, 4, NN, 0.00530926
fintel, PROPN, 2, NE, 0.00265463
oder, CCONJ, 102, KON, 0.13538625
1., ADV, 11, ADV, 0.01460048
überfällt, VERB, 1, VVFIN, 0.00132732
mai, NOUN, 10, NN, 0.01327316
für, ADP, 487, APPR, 0.64640297
unserer, DET, 3, PPOSAT, 0.00398195
spendenaktion, NOUN, 3, NN, 0.00398195
tragen, VERB, 2, VVINF, 0.00265463
b109, PROPN, 3, NE, 0.00398195
300, NUM, 8, CARD, 0.01061853
stürzt, VERB, 1, VVFIN, 0.00132732
spornitz, PROPN, 2, NE, 0.00265463
autorin, NOUN, 1, NN, 0.00132732
wachsen, VERB, 1, VVINF, 0.00132732
werfen, VERB, 1, VVINF, 0.00132732
dünen, NOUN, 1, NE, 0.00132732
organisation, NOUN, 1, NN, 0.00132732
mir, PRON, 4, PPER, 0.00530926
überholen, VERB, 7, VVINF, 0.00929121
waitzstraße, NOUN, 2, NN, 0.00265463
stoppelmarkt, NOUN, 7, NN, 0.00929121
tigerpython, NOUN, 6, NN, 0.00796390
genügend, DET, 1, PIAT, 0.00132732
berühmter, ADJ, 1, ADJA, 0.00132732
dörfern, NOUN, 1, NN, 0.00132732
beschimpfungen, NOUN, 1, NN, 0.00132732
transportiert, VERB, 7, VVFIN, 0.00929121
überschlagen, VERB, 4, VVPP, 0.00530926
westen, NOUN, 13, NN, 0.01725511
mirko, PROPN, 3, NE, 0.00398195
arzt, NOUN, 8, NN, 0.01061853
uhr, NOUN, 20, NN, 0.02654632
fallingbostel, PROPN, 2, NE, 0.00265463
überfall, NOUN, 9, NN, 0.01194585
20.02.2020., PROPN, 1, ADJA, 0.00132732
2000, NUM, 5, CARD, 0.00663658
besonderes, ADJ, 32, ADJA, 0.04247412
29.11.2018., NOUN, 1, NN, 0.00132732
22.01.2019., ADJ, 1, ADJA, 0.00132732
show, PROPN, 6, NE, 0.00796390
dortmund, PROPN, 1, NE, 0.00132732
demonstration, NOUN, 51, NN, 0.06769312
angezündet, VERB, 7, VVPP, 0.00929121
2019., NOUN, 1, NN, 0.00132732
wilde, ADJ, 3, ADJA, 0.00398195
onay, PROPN, 6, NE, 0.00796390
behandelt, VERB, 1, VVFIN, 0.00132732
beweise, NOUN, 3, NN, 0.00398195
busunfall, NOUN, 1, NN, 0.00132732
gesperrt, VERB, 121, VVPP, 0.16060526
zu, ADP, 1, PTKA, 0.00132732
gemeinde, NOUN, 2, NN, 0.00265463
verbieten, VERB, 2, VVINF, 0.00265463
b76., NOUN, 1, NN, 0.00132732
weltkrieg, NOUN, 10, NN, 0.01327316
windkraftanlage, NOUN, 15, NN, 0.01990974
gewehr, NOUN, 1, NN, 0.00132732
gewittern, NOUN, 1, NN, 0.00132732
halle, PROPN, 1, NE, 0.00132732
25.000, NUM, 1, CARD, 0.00132732
besonderes, NOUN, 3, NN, 0.00398195
ausgeben, VERB, 2, VVINF, 0.00265463
östliche, ADJ, 1, ADJA, 0.00132732
einige, PRON, 15, PIS, 0.01990974
bockhahn, PROPN, 3, NE, 0.00398195
hühnerstall, NOUN, 4, NN, 0.00530926
zweimal, ADV, 1, ADV, 0.00132732
ausgelost, VERB, 2, VVPP, 0.00265463
miteinander, ADV, 1, ADV, 0.00132732
bewohner, NOUN, 15, NN, 0.01990974
indigo, ADV, 2, ADV, 0.00265463
computer, NOUN, 11, NN, 0.01460048
geflüchtet, VERB, 7, VVPP, 0.00929121
oben, ADV, 2, ADV, 0.00265463
härtel, PROPN, 3, NE, 0.00398195
dies, PRON, 1, PDS, 0.00132732
trainiert, VERB, 1, VVPP, 0.00132732
seilen, NOUN, 1, NN, 0.00132732
ein, ADV, 2, PTKVZ, 0.00265463
tag, NOUN, 8, NN, 0.01061853
verlieren, VERB, 3, VVFIN, 0.00398195
pflegeheime, NOUN, 2, NN, 0.00265463
bezirk, NOUN, 2, NN, 0.00265463
05.08.2019., NUM, 1, CARD, 0.00132732
fußballspiel, NOUN, 15, NN, 0.01990974
streiten, VERB, 1, VVFIN, 0.00132732
flüge, NOUN, 14, NN, 0.01858243
endergebnis, NOUN, 1, NN, 0.00132732
motordrachen, NOUN, 9, NN, 0.01194585
schleswig, PROPN, 2, NE, 0.00265463
sonnabend, NOUN, 14, NN, 0.01858243
29.11.2019., NOUN, 1, NN, 0.00132732
um, ADP, 44, APPR, 0.05840191
georgien, PROPN, 2, NE, 0.00265463
07.03.2019., ADJ, 1, ADJA, 0.00132732
ehepaar, NOUN, 5, NN, 0.00663658
frankfurt, PROPN, 5, NE, 0.00663658
feuerwerke, NOUN, 2, NN, 0.00265463
gefährliche, ADJ, 8, ADJA, 0.01061853
02.10.2019., NUM, 1, ADJA, 0.00132732
jever, PROPN, 1, NE, 0.00132732
ding, NOUN, 1, NN, 0.00132732
öffnen, VERB, 2, VVINF, 0.00265463
feuerwerken, NOUN, 1, NN, 0.00132732
geflohen, VERB, 3, VVPP, 0.00398195
musikwettbewerb, NOUN, 2, NN, 0.00265463
charly, PROPN, 11, NE, 0.01460048
als, ADP, 5, APPR, 0.00663658
uruguay, PROPN, 2, NE, 0.00265463
munster, PROPN, 2, NE, 0.00265463
körperteile, NOUN, 1, NN, 0.00132732
leichtes, ADJ, 3, ADJA, 0.00398195
dörverden, VERB, 1, NE, 0.00132732
segel-schiffen, NOUN, 1, NN, 0.00132732
schwentinental, PROPN, 3, NE, 0.00398195
lübeck, PROPN, 28, NE, 0.03716485
750, NUM, 1, CARD, 0.00132732
beschützen, VERB, 1, VVFIN, 0.00132732
39., ADV, 2, PTKVZ, 0.00265463
leise, ADV, 2, ADJD, 0.00265463
zuständig, ADV, 1, ADJD, 0.00132732
elbbrücken, NOUN, 1, NN, 0.00132732
rosenberg, PROPN, 1, NE, 0.00132732
glas, NOUN, 1, NN, 0.00132732
schon, ADV, 59, ADV, 0.07831165
gerutscht, VERB, 14, VVPP, 0.01858243
holz, NOUN, 2, NN, 0.00265463
20.06.2019., NOUN, 1, NN, 0.00132732
cansu, PROPN, 2, NE, 0.00265463
mauer, NOUN, 5, NN, 0.00663658
4,5, NUM, 1, CARD, 0.00132732
walkenhorst, PROPN, 1, NE, 0.00132732
bemerkt, VERB, 2, VVPP, 0.00265463
guter, ADJ, 5, ADJA, 0.00663658
grab, NOUN, 1, NN, 0.00132732
umziehen, VERB, 1, VVINF, 0.00132732
schäfer, PROPN, 1, NE, 0.00132732
wurfhöhle, NOUN, 4, NN, 0.00530926
11.03.2020., PROPN, 1, ADJA, 0.00132732
kontrolle, NOUN, 18, NN, 0.02389169
dreckiges, ADJ, 1, ADJA, 0.00132732
durchgebissen, VERB, 1, VVPP, 0.00132732
bremen, PROPN, 57, NE, 0.07565702
welt, NOUN, 11, NN, 0.01460048
gefahrstoffe, NOUN, 1, NN, 0.00132732
flüssen, NOUN, 2, NN, 0.00265463
verschickt, VERB, 1, VVPP, 0.00132732
diese, DET, 603, PDAT, 0.80037165
8., ADJ, 2, ADJA, 0.00265463
lemgo, PROPN, 1, NE, 0.00132732
paket, NOUN, 6, NN, 0.00796390
schweren, ADJ, 4, ADJA, 0.00530926
weltmeisterschaft, NOUN, 6, NN, 0.00796390
handys, NOUN, 1, NN, 0.00132732
tafel, NOUN, 8, NN, 0.01061853
2021., NUM, 1, CARD, 0.00132732
hotel, NOUN, 4, NN, 0.00530926
tennis, PROPN, 2, NN, 0.00265463
robbe, NOUN, 8, NN, 0.01061853
südosten, NOUN, 1, NN, 0.00132732
ermitteln, VERB, 4, VVFIN, 0.00530926
10.12.2018., NOUN, 1, ADJA, 0.00132732
von, ADP, 1309, APPR, 1.73745686
ostseeküste, PROPN, 1, NN, 0.00132732
schadstoffe, NOUN, 29, NN, 0.03849217
fluggerät, NOUN, 4, NN, 0.00530926
ostseeküste, NOUN, 3, NN, 0.00398195
geblüht, VERB, 1, VVPP, 0.00132732
21.05.2019., NOUN, 1, ADJA, 0.00132732
tuch, NOUN, 2, NN, 0.00265463
a7., ADP, 1, APPR, 0.00132732
vw, PROPN, 27, NE, 0.03583754
abgelenkt, VERB, 1, VVPP, 0.00132732
scheint, VERB, 1, VVFIN, 0.00132732
bremervörde, PROPN, 1, NE, 0.00132732
drohnen, NOUN, 1, NN, 0.00132732
kreuzung, NOUN, 11, NN, 0.01460048
weht, VERB, 1, VVFIN, 0.00132732
handballvereine, NOUN, 2, NN, 0.00265463
21.03.2019., NOUN, 1, NN, 0.00132732
22.08.2019., ADJ, 1, ADJA, 0.00132732
zverev, NOUN, 1, NN, 0.00132732
verbrauchen, VERB, 1, VVFIN, 0.00132732
chanel, PROPN, 1, NE, 0.00132732
lange, ADV, 2, ADJA, 0.00265463
05.06.2019., NOUN, 1, NN, 0.00132732
a14, NOUN, 2, ADJA, 0.00265463
2019., PUNCT, 1, NN, 0.00132732
meine, PROPN, 4, NE, 0.00530926
beteiligt, VERB, 1, VVPP, 0.00132732
getestet, VERB, 1, VVPP, 0.00132732
reeperbahn, PROPN, 3, NE, 0.00398195
agatha, PROPN, 2, NE, 0.00265463
treppenhaus, NOUN, 3, NN, 0.00398195
jungen, ADJ, 17, ADJA, 0.02256437
weg, ADV, 1, ADV, 0.00132732
stoffe, NOUN, 10, NN, 0.01327316
weihnachten, NOUN, 1, NN, 0.00132732
zusammengebrochen, VERB, 1, VVPP, 0.00132732
corona-krise, PROPN, 2, NE, 0.00265463
apfelbäume, NOUN, 1, NN, 0.00132732
seinen, DET, 14, PPOSAT, 0.01858243
hude, PROPN, 2, NE, 0.00265463
erkältung, NOUN, 1, NN, 0.00132732
pflanze, NOUN, 1, NN, 0.00132732
fischarten, NOUN, 5, NN, 0.00663658
zaun, NOUN, 9, NN, 0.01194585
a20, ADV, 1, ADV, 0.00132732
kranke, ADJ, 7, ADJA, 0.00929121
kebschull, PROPN, 3, NE, 0.00398195
gewendet, VERB, 1, VVPP, 0.00132732
leichtathletik, NOUN, 2, NN, 0.00265463
kenne, VERB, 1, VVFIN, 0.00132732
vogelfutter, NOUN, 2, NN, 0.00265463
29.04.2019., NOUN, 1, NN, 0.00132732
reinigen, VERB, 1, VVFIN, 0.00132732
anhänger, NOUN, 7, NN, 0.00929121
pkw-fahrer, NOUN, 6, NN, 0.00796390
grote, PROPN, 5, NE, 0.00663658
15.05.2019., NOUN, 1, NN, 0.00132732
um, SCONJ, 1, APPR, 0.00132732
cdu, PROPN, 11, NE, 0.01460048
margareta, PROPN, 7, NE, 0.00929121
dierkow, PROPN, 1, NE, 0.00132732
museen, NOUN, 1, NN, 0.00132732
wildschweine, NOUN, 19, NN, 0.02521901
aufgepasst, VERB, 2, VVPP, 0.00265463
wichtig, ADV, 10, ADJD, 0.01327316
gestohlen, VERB, 11, VVPP, 0.01460048
u, X, 1, XY, 0.00132732
schülerin, NOUN, 6, NN, 0.00796390
bergen, PROPN, 2, NE, 0.00265463
juni, NOUN, 10, NN, 0.01327316
gedrückt, VERB, 1, VVPP, 0.00132732
gewartet, VERB, 1, VVPP, 0.00132732
reeperbahn, PROPN, 3, ADJA, 0.00398195
hafengeburtstag, NOUN, 5, NN, 0.00663658
radfahrer, NOUN, 2, NN, 0.00265463
getötet, VERB, 64, VVPP, 0.08494823
lasse, VERB, 3, VVFIN, 0.00398195
liegen, VERB, 1, VVINF, 0.00132732
grundstück, NOUN, 4, NN, 0.00530926
osteuropa, PROPN, 5, NE, 0.00663658
kiste, NOUN, 1, NN, 0.00132732
dauern, VERB, 2, VVINF, 0.00265463
verletzte, ADJ, 1, ADJA, 0.00132732
autohaus, NOUN, 6, NN, 0.00796390
spielern, NOUN, 1, NN, 0.00132732
früher, ADV, 17, ADJD, 0.02256437
energie, NOUN, 7, NN, 0.00929121
spazieren, VERB, 1, VVINF, 0.00132732
baden-württemberg, PROPN, 8, NE, 0.01061853
hafencity, PROPN, 2, NE, 0.00265463
umgefallen, VERB, 2, VVPP, 0.00265463
geräte, NOUN, 3, NN, 0.00398195
fische, NOUN, 18, NN, 0.02389169
hosen, NOUN, 1, NN, 0.00132732
schuhe, NOUN, 2, NN, 0.00265463
28:24, NOUN, 2, NN, 0.00265463
finanzämter, NOUN, 1, NN, 0.00132732
31.01.2020., PROPN, 1, ADJA, 0.00132732
04.06.2019., ADJ, 1, NN, 0.00132732
gerne, ADV, 2, ADV, 0.00265463
halle, NOUN, 23, NN, 0.03052827
preis, NOUN, 9, NN, 0.01194585
nachbarn, NOUN, 12, NN, 0.01592779
aussteigen, VERB, 2, VVINF, 0.00265463
heraus, ADP, 1, APZR, 0.00132732
überfallen, VERB, 11, VVPP, 0.01460048
wrohm, PROPN, 1, NN, 0.00132732
hansa, PROPN, 14, NE, 0.01858243
wrohm, NOUN, 1, NN, 0.00132732
futter, NOUN, 1, NN, 0.00132732
nördliche, ADJ, 1, ADJA, 0.00132732
zuschauer, NOUN, 5, NN, 0.00663658
wettbewerb, NOUN, 23, NN, 0.03052827
afd, PROPN, 2, NE, 0.00265463
bundeswehrautos, NOUN, 2, NN, 0.00265463
große, ADJ, 97, ADJA, 0.12874967
27.03.2019., NOUN, 1, NN, 0.00132732
außerdem, ADV, 2, PROAV, 0.00265463
fähren, NOUN, 2, NN, 0.00265463
eintritt, NOUN, 1, NN, 0.00132732
fernseh-duell, NOUN, 7, NN, 0.00929121
abgestellt, VERB, 1, VVPP, 0.00132732
goretzka, PROPN, 2, NE, 0.00265463
handy, NOUN, 2, NN, 0.00265463
bedroht, VERB, 5, VVPP, 0.00663658
heiligengeistfeld, NOUN, 6, NN, 0.00796390
rohr, NOUN, 4, NN, 0.00530926
leid, ADV, 1, ADJD, 0.00132732
klimaschutz, NOUN, 16, NN, 0.02123706
s32, PRON, 1, PDS, 0.00132732
befestigen, VERB, 1, VVINF, 0.00132732
fahrradwegen, NOUN, 1, NN, 0.00132732
halbfinale, NOUN, 20, NN, 0.02654632
während, ADP, 1, APPR, 0.00132732
milberg, PROPN, 2, NE, 0.00265463
jet, NOUN, 2, NN, 0.00265463
rader, PROPN, 1, NE, 0.00132732
kühe, NOUN, 4, NN, 0.00530926
20.11.2019., NOUN, 1, NN, 0.00132732
richtig, ADV, 3, ADJD, 0.00398195
mehrmals, ADV, 1, ADV, 0.00132732
pflanzen, VERB, 2, VVFIN, 0.00265463
kopien, NOUN, 1, NN, 0.00132732
s-bahn, NOUN, 1, NN, 0.00132732
knochengerüst, NOUN, 1, NN, 0.00132732
14.11.2019., ADJ, 1, ADJA, 0.00132732
sters, NOUN, 3, NN, 0.00398195
ungefähr, ADV, 4, ADJD, 0.00530926
65.000, NUM, 1, CARD, 0.00132732
stadtteile, NOUN, 2, NN, 0.00265463
mut, NOUN, 1, NN, 0.00132732
degenhart, PROPN, 3, NE, 0.00398195
klassenfahrt, NOUN, 3, NN, 0.00398195
straße, NOUN, 107, NN, 0.14202283
ozean, NOUN, 2, NN, 0.00265463
kind, NOUN, 43, NN, 0.05707460
südkorea, PROPN, 2, NE, 0.00265463
raketen, NOUN, 1, NN, 0.00132732
dreht, VERB, 3, VVFIN, 0.00398195
11.11, NUM, 1, CARD, 0.00132732
friedhof, NOUN, 15, NN, 0.01990974
37, NUM, 2, CARD, 0.00265463
programme, NOUN, 2, NN, 0.00265463
halunder, ADJ, 2, ADJA, 0.00265463
vechta, PROPN, 6, NE, 0.00796390
konnten, AUX, 44, VMFIN, 0.05840191
lehrerpreis, NOUN, 3, NN, 0.00398195
europa, PROPN, 8, NE, 0.01061853
1700, NUM, 1, CARD, 0.00132732
fußball-frauen, NOUN, 2, NN, 0.00265463
kitas, NOUN, 1, NE, 0.00132732
handballspiel, NOUN, 4, NN, 0.00530926
mölln, PROPN, 2, NE, 0.00265463
dabei, ADV, 5, PROAV, 0.00663658
kindlmann, PROPN, 5, NE, 0.00663658
liebenburg, PROPN, 2, NE, 0.00265463
wohnen, VERB, 3, VVINF, 0.00398195
durchsuchung, NOUN, 3, NN, 0.00398195
gesang, NOUN, 1, NN, 0.00132732
fallen, VERB, 3, VVINF, 0.00398195
nächstes, ADJ, 1, ADJA, 0.00132732
versunken, VERB, 1, VVPP, 0.00132732
schwindelig, ADV, 1, ADJD, 0.00132732
flora, NOUN, 3, NN, 0.00398195
31.05.2019., PROPN, 1, ADJA, 0.00132732
vorne, ADV, 1, ADV, 0.00132732
obdachlose, NOUN, 8, NN, 0.01061853
aber, ADV, 22, ADV, 0.02920096
a352, PROPN, 3, NE, 0.00398195
gehen, VERB, 18, VVINF, 0.02389169
hundebesitzern, NOUN, 3, NN, 0.00398195
politiker, NOUN, 65, NN, 0.08627555
500, NUM, 2, CARD, 0.00265463
verbindung, NOUN, 1, NN, 0.00132732
airbus, PROPN, 2, NN, 0.00265463
bäume, NOUN, 31, NN, 0.04114680
aufführung, NOUN, 11, NN, 0.01460048
moderner, ADV, 1, ADJD, 0.00132732
schiff, NOUN, 56, NN, 0.07432971
wohnhäuser, NOUN, 2, NN, 0.00265463
straßen, NOUN, 52, NN, 0.06902044
baustelle, NOUN, 15, NN, 0.01990974
alkohol, NOUN, 2, NN, 0.00265463
zusammengearbeitet, VERB, 1, VVPP, 0.00132732
weiße, ADJ, 2, ADJA, 0.00265463
203., NOUN, 1, NN, 0.00132732
tonne, NOUN, 1, NN, 0.00132732
untergrund, NOUN, 1, NN, 0.00132732
3000, NUM, 1, CARD, 0.00132732
43, NUM, 1, CARD, 0.00132732
162.000, NUM, 1, CARD, 0.00132732
30.09.2019., NOUN, 2, NN, 0.00265463
indien, PROPN, 2, NE, 0.00265463
postkarten, NOUN, 2, NN, 0.00265463
gewehrt, VERB, 1, VVPP, 0.00132732
haltestelle, NOUN, 2, NN, 0.00265463
wolgast, PROPN, 2, NE, 0.00265463
schnelsen-nord, NOUN, 4, NN, 0.00530926
fußballerinnen, NOUN, 2, NN, 0.00265463
eidelstedt, PROPN, 2, NE, 0.00265463
strenge, ADJ, 1, ADJA, 0.00132732
fußballvereine, NOUN, 30, NN, 0.03981949
wwf, PROPN, 5, NE, 0.00663658
gesungen, VERB, 2, VVPP, 0.00265463
verändern, VERB, 1, VVINF, 0.00132732
beruf, NOUN, 3, NN, 0.00398195
april, NOUN, 22, NN, 0.02920096
ruhe, NOUN, 1, NE, 0.00132732
probleme, NOUN, 48, NN, 0.06371118
dhb-pokal, NOUN, 18, NN, 0.02389169
15.11.2019., NOUN, 1, NN, 0.00132732
e-scooter, NOUN, 8, NN, 0.01061853
million, NOUN, 2, NN, 0.00265463
geburtstag, NOUN, 2, NN, 0.00265463
droge, NOUN, 3, NN, 0.00398195
flensburg, PROPN, 18, NE, 0.02389169
autobahn, NOUN, 108, NN, 0.14335015
tel, PROPN, 3, NE, 0.00398195
supermarkt, NOUN, 16, NN, 0.02123706
arabien, PROPN, 1, NE, 0.00132732
bis, ADP, 75, APPR, 0.09954871
schleusern, NOUN, 2, NN, 0.00265463
109., NUM, 1, CARD, 0.00132732
arbeiter, NOUN, 93, NN, 0.12344040
park, NOUN, 14, NN, 0.01858243
27., ADJ, 2, ADJA, 0.00265463
hört, VERB, 4, VVFIN, 0.00530926
erinnern, VERB, 1, VVINF, 0.00132732
gelten, VERB, 1, VVFIN, 0.00132732
eingestürzt, VERB, 2, VVPP, 0.00265463
bassum, PROPN, 1, NE, 0.00132732
barßel, PROPN, 1, NE, 0.00132732
03.04.2019., ADJ, 1, ADJA, 0.00132732
halbmarathon, NOUN, 6, NN, 0.00796390
treuenfels, PROPN, 2, NE, 0.00265463
verschicken, VERB, 1, VVINF, 0.00132732
84:76, NOUN, 1, NN, 0.00132732
tennisspielerin, NOUN, 4, NN, 0.00530926
eingebrochen, VERB, 2, VVPP, 0.00265463
ludwigslust, PROPN, 4, NE, 0.00530926
georg, PROPN, 2, NE, 0.00265463
haus, NOUN, 121, NN, 0.16060526
36, NUM, 3, CARD, 0.00398195
batterien, NOUN, 6, NN, 0.00796390
überredet, VERB, 1, VVPP, 0.00132732
28.01.2019., NOUN, 1, NN, 0.00132732
männlich, ADV, 1, ADJD, 0.00132732
europacup, NOUN, 1, NE, 0.00132732
abends, ADV, 1, ADV, 0.00132732
bis, CCONJ, 2, KON, 0.00265463
lendl, PROPN, 5, NE, 0.00663658
container, NOUN, 21, NN, 0.02787364
jeden, DET, 6, PIAT, 0.00796390
gefasst, VERB, 2, VVPP, 0.00265463
gegeben, VERB, 11, VVPP, 0.01460048
hans, PROPN, 1, NE, 0.00132732
mtv, NOUN, 1, NE, 0.00132732
werfen, VERB, 1, VVFIN, 0.00132732
mathias, PROPN, 3, NE, 0.00398195
politikern, NOUN, 7, NN, 0.00929121
dörfel, PROPN, 8, NE, 0.01061853
mitgelaufen, VERB, 1, VVPP, 0.00132732
musikern, NOUN, 3, NN, 0.00398195
band, NOUN, 1, NN, 0.00132732
autowerkstatt, NOUN, 3, NN, 0.00398195
blindgänger, NOUN, 3, NN, 0.00398195
sylt, PROPN, 15, NE, 0.01990974
07.02.2020., ADJ, 1, ADJA, 0.00132732
farben, NOUN, 1, NN, 0.00132732
jungen, NOUN, 20, NN, 0.02654632
sport-verein, NOUN, 8, NN, 0.01061853
miete, NOUN, 1, NN, 0.00132732
sperren, VERB, 6, VVINF, 0.00796390
nordbank, PROPN, 8, NE, 0.01061853
beinbruch, NOUN, 1, NN, 0.00132732
ort, NOUN, 78, NN, 0.10353066
reinhard, PROPN, 7, NE, 0.00929121
spenden, VERB, 1, VVINF, 0.00132732
prtei, NOUN, 1, NN, 0.00132732
gedruckt, VERB, 1, VVPP, 0.00132732
wirft, VERB, 1, VVFIN, 0.00132732
torpedo, NOUN, 7, NN, 0.00929121
karnevalsumzüge, NOUN, 4, NN, 0.00530926
uns, PRON, 25, PPER, 0.03318290
produkte, NOUN, 12, NN, 0.01592779
verkaufen, VERB, 5, VVINF, 0.00663658
kassen, NOUN, 3, NN, 0.00398195
kratzer, NOUN, 1, NN, 0.00132732
besondere, ADJ, 69, ADJA, 0.09158482
15.07.2019., NOUN, 1, NN, 0.00132732
tanks, NOUN, 2, NN, 0.00265463
25.04.2019., NOUN, 1, NN, 0.00132732
gebissen, VERB, 2, VVPP, 0.00265463
stimmzetteln, NOUN, 4, NN, 0.00530926
lesen, VERB, 16, VVINF, 0.02123706
touré, PROPN, 6, NE, 0.00796390
seeweg, NOUN, 1, NN, 0.00132732
cuxhaven, PROPN, 6, NE, 0.00796390
426, NUM, 1, CARD, 0.00132732
fußgängerzone, NOUN, 1, NN, 0.00132732
minister, NOUN, 1, NN, 0.00132732
schuss, NOUN, 2, NN, 0.00265463
vermieter, NOUN, 6, NN, 0.00796390
verbotenes, ADJ, 2, ADJA, 0.00265463
hansaplatz, PROPN, 1, NE, 0.00132732
schwere, ADJ, 8, ADJA, 0.01061853
eingefangen, VERB, 1, VVPP, 0.00132732
verbieten, VERB, 4, VVFIN, 0.00530926
ratten, NOUN, 12, NN, 0.01592779
16.03.2020., NOUN, 1, ADJA, 0.00132732
u-bahn-strecke, NOUN, 2, NN, 0.00265463
brauchen, VERB, 16, VVFIN, 0.02123706
heißen, VERB, 2, VVINF, 0.00265463
steuern, NOUN, 12, NN, 0.01592779
frauen, NOUN, 36, NN, 0.04778338
geworden, AUX, 12, VAPP, 0.01592779
nutzen, VERB, 5, VVINF, 0.00663658
wasser, NOUN, 50, NN, 0.06636581
arbeiten, VERB, 14, VVINF, 0.01858243
gewerkschaft, NOUN, 30, NN, 0.03981949
mittwoch, NOUN, 20, NN, 0.02654632
bekannter, NOUN, 1, NN, 0.00132732
zeuge, NOUN, 1, NN, 0.00132732
bekannten, ADJ, 1, ADJA, 0.00132732
brust, NOUN, 1, NN, 0.00132732
schlange, NOUN, 19, NN, 0.02521901
geärgert, VERB, 1, VVPP, 0.00132732
u-bahnen, NOUN, 7, NN, 0.00929121
leiche, NOUN, 10, NN, 0.01327316
bundesverdienstkreuz, NOUN, 1, NN, 0.00132732
brücken, NOUN, 1, NN, 0.00132732
hause, NOUN, 14, NN, 0.01858243
alster, NOUN, 4, NN, 0.00530926
räumen, VERB, 1, VVINF, 0.00132732
urlaub, NOUN, 9, NN, 0.01194585
bekommen, VERB, 37, VVINF, 0.04911070
gute, ADJ, 8, ADJA, 0.01061853
supermärkte, NOUN, 4, NN, 0.00530926
meiste, PRON, 1, PIS, 0.00132732
weiterfahren, VERB, 10, VVINF, 0.01327316
viele, PRON, 10, PIS, 0.01327316
tierseuche, NOUN, 4, NN, 0.00530926
hessen, PROPN, 2, NE, 0.00265463
robben, PROPN, 2, NE, 0.00265463
lang, ADV, 29, ADJD, 0.03849217
nacheinander, ADV, 1, ADV, 0.00132732
insel, NOUN, 21, NN, 0.02787364
boie, PROPN, 9, NE, 0.01194585
4., ADV, 1, ADV, 0.00132732
alt, ADV, 102, ADJD, 0.13538625
17.12.2019., NOUN, 1, NN, 0.00132732
a7, PROPN, 5, PDS, 0.00663658
24.04.2019., NOUN, 1, NN, 0.00132732
tagesschau, NOUN, 1, NE, 0.00132732
decke, NOUN, 2, NN, 0.00265463
muskeln, NOUN, 1, NN, 0.00132732
wien, PROPN, 2, NE, 0.00265463
seine, DET, 38, PPOSAT, 0.05043801
insekten, NOUN, 1, NN, 0.00132732
hexen, NOUN, 1, NN, 0.00132732
gespritzt, VERB, 1, VVPP, 0.00132732
zu, ADP, 2, PTKVZ, 0.00265463
volleyball, NOUN, 4, NN, 0.00530926
15.03.2019., ADJ, 1, ADJA, 0.00132732
heruntergefallen, VERB, 2, VVPP, 0.00265463
geldautomat, NOUN, 5, NN, 0.00663658
sauber, ADV, 1, PTKVZ, 0.00132732
autoren, NOUN, 1, NN, 0.00132732
geraucht, VERB, 1, VVPP, 0.00132732
fälscht, VERB, 1, VVFIN, 0.00132732
aussichtsturm, NOUN, 1, NN, 0.00132732
fernsehprogramm, NOUN, 1, NN, 0.00132732
schlägerei, NOUN, 7, NN, 0.00929121
corona-virus, PROPN, 4, NE, 0.00530926
getan, VERB, 17, VVPP, 0.02256437
gestochen, VERB, 1, VVPP, 0.00132732
polizeiauto, NOUN, 6, NN, 0.00796390
a1., DET, 1, ADJD, 0.00132732
bahnsteig, NOUN, 2, NN, 0.00265463
ihrer, DET, 18, PPOSAT, 0.02389169
115, NUM, 4, CARD, 0.00530926
gesehen, VERB, 53, VVPP, 0.07034776
proteste, NOUN, 3, NN, 0.00398195
sänger, NOUN, 5, NN, 0.00663658
sturmfluten, NOUN, 4, NN, 0.00530926
1500, NUM, 1, CARD, 0.00132732
autozüge, NOUN, 2, NN, 0.00265463
schlechtes, ADJ, 1, ADJA, 0.00132732
kraftstoff, NOUN, 3, NN, 0.00398195
wismar, PROPN, 16, NE, 0.02123706
07.11.2019., ADJ, 1, ADJA, 0.00132732
weiden, NOUN, 1, NN, 0.00132732
anbau, NOUN, 2, NN, 0.00265463
swimmingpool, NOUN, 9, NN, 0.01194585
erschlagen, VERB, 1, VVPP, 0.00132732
verladen, VERB, 1, VVFIN, 0.00132732
lehrte, PROPN, 2, NE, 0.00265463
06.12.2018., ADJ, 1, ADJA, 0.00132732
schlechte, ADJ, 2, ADJA, 0.00265463
a20, ADV, 2, ADJD, 0.00265463
18:15, ADJ, 1, ADJA, 0.00132732
fliegt, VERB, 2, VVFIN, 0.00265463
amundsen, PROPN, 1, NE, 0.00132732
13, NUM, 8, CARD, 0.01061853
pizarro, PROPN, 7, NE, 0.00929121
weniger, DET, 23, PIAT, 0.03052827
besonderer, ADJ, 15, ADJA, 0.01990974
basketballer, NOUN, 1, NN, 0.00132732
tat, NOUN, 11, NN, 0.01460048
itzehoe, PROPN, 7, NE, 0.00929121
sagt, VERB, 10, VVFIN, 0.01327316
pella, PROPN, 1, NE, 0.00132732
wellingholzhausen, PROPN, 2, NE, 0.00265463
