Gesamtzahl aller Wörter: 75340

Wort                     | POS  | Count | TAG   | Lexikalische Vielfalt
trockenen                | ADJ  | 2     | ADJA  | 0.002654632333421821
motorboote               | NOUN | 1     | NN    | 0.0013273161667109105
name                     | NOUN | 1     | NN    | 0.0013273161667109105
krankenhaus              | NOUN | 68    | NN    | 0.09025749933634192
wagen                    | NOUN | 10    | NN    | 0.013273161667109106
löschbooten              | NOUN | 1     | NN    | 0.0013273161667109105
abgebogen                | VERB | 2     | VVPP  | 0.002654632333421821
prüft                    | VERB | 1     | VVFIN | 0.0013273161667109105
klicken                  | VERB | 16    | VVFIN | 0.02123705866737457
farven                   | NOUN | 1     | NN    | 0.0013273161667109105
planen                   | VERB | 1     | VVINF | 0.0013273161667109105
genug                    | ADV  | 5     | ADV   | 0.006636580833554553
kassen                   | NOUN | 3     | NN    | 0.003981948500132732
gas                      | NOUN | 7     | NN    | 0.009291213166976373
21.                      | ADJ  | 2     | ADJA  | 0.002654632333421821
krieg                    | NOUN | 1     | NN    | 0.0013273161667109105
besten                   | ADV  | 1     | ADJD  | 0.0013273161667109105
vielleicht               | ADV  | 114   | ADV   | 0.1513140430050438
verspätung               | NOUN | 4     | NN    | 0.005309264666843642
stein                    | NOUN | 3     | NN    | 0.003981948500132732
ehrt                     | VERB | 1     | VVFIN | 0.0013273161667109105
fernsehen                | NOUN | 5     | NN    | 0.006636580833554553
gäste                    | NOUN | 2     | NN    | 0.002654632333421821
retten                   | VERB | 8     | VVINF | 0.010618529333687284
wert                     | ADV  | 2     | ADJD  | 0.002654632333421821
hingefallen              | VERB | 2     | VVPP  | 0.002654632333421821
indigo                   | ADV  | 1     | NE    | 0.0013273161667109105
defekt                   | NOUN | 3     | NN    | 0.003981948500132732
21.11.2019.              | NOUN | 1     | NN    | 0.0013273161667109105
13.02.2020.              | NOUN | 1     | NN    | 0.0013273161667109105
kleine                   | ADJ  | 15    | ADJA  | 0.019909742500663657
knieverletzung           | NOUN | 1     | NN    | 0.0013273161667109105
gesprächen               | NOUN | 1     | NN    | 0.0013273161667109105
wettlauf                 | NOUN | 3     | NN    | 0.003981948500132732
insel                    | NOUN | 21    | NN    | 0.02787363950092912
bekommen                 | VERB | 1     | VVPP  | 0.0013273161667109105
gruppen                  | NOUN | 5     | NN    | 0.006636580833554553
absicht                  | NOUN | 10    | NN    | 0.013273161667109106
verhalten                | VERB | 1     | VVPP  | 0.0013273161667109105
44.000                   | NUM  | 1     | CARD  | 0.0013273161667109105
kaum                     | ADV  | 1     | ADV   | 0.0013273161667109105
27.01.2020.              | ADJ  | 1     | ADJA  | 0.0013273161667109105
diese                    | DET  | 603   | PDAT  | 0.8003716485266791
lok                      | NOUN | 2     | NE    | 0.002654632333421821
zugeschüttet             | VERB | 1     | VVPP  | 0.0013273161667109105
rauchen                  | VERB | 2     | VVINF | 0.002654632333421821
pistole                  | NOUN | 3     | NN    | 0.003981948500132732
einbeck                  | PROPN| 1     | NE    | 0.0013273161667109105
marktplatz               | NOUN | 2     | NN    | 0.002654632333421821
08.08.2019.              | ADJ  | 1     | ADJA  | 0.0013273161667109105
show                     | PROPN| 6     | NE    | 0.007963897000265464
mal                      | NOUN | 12    | NN    | 0.015927794000530928
leicht                   | ADV  | 44    | ADJD  | 0.05840191133528006
haben                    | AUX  | 633   | VAFIN | 0.8401911335280063
hammer                   | NOUN | 1     | NN    | 0.0013273161667109105
29.11.2018.              | NOUN | 1     | NN    | 0.0013273161667109105
demonstranten            | NOUN | 1     | NN    | 0.0013273161667109105
informationen            | NOUN | 8     | NN    | 0.010618529333687284
diebstählen              | NOUN | 1     | NN    | 0.0013273161667109105
rhein                    | PROPN| 1     | NE    | 0.0013273161667109105
syke                     | PROPN| 2     | NE    | 0.002654632333421821
schleuse                 | NOUN | 1     | NN    | 0.0013273161667109105
neptun                   | PROPN| 2     | NE    | 0.002654632333421821
gedauert                 | VERB | 13    | VVPP  | 0.017255110167241836
seniorin                 | NOUN | 4     | NN    | 0.005309264666843642
unfall                   | NOUN | 606   | NN    | 0.8043535970268118
sters                    | NOUN | 3     | NN    | 0.003981948500132732
dezember                 | NOUN | 8     | NN    | 0.010618529333687284
richtige                 | ADJ  | 1     | ADJA  | 0.0013273161667109105
verheiratet              | VERB | 3     | VVPP  | 0.003981948500132732
03.07.2019.              | NUM  | 1     | ADJA  | 0.0013273161667109105
grab                     | NOUN | 1     | NN    | 0.0013273161667109105
ruhe                     | NOUN | 1     | NE    | 0.0013273161667109105
14.12.2018.              | NOUN | 1     | ADJA  | 0.0013273161667109105
gegenden                 | NOUN | 3     | NN    | 0.003981948500132732
winterpause              | NOUN | 1     | NN    | 0.0013273161667109105
ehefrau                  | NOUN | 10    | NN    | 0.013273161667109106
treppenhaus              | NOUN | 3     | NN    | 0.003981948500132732
freue                    | VERB | 8     | VVFIN | 0.010618529333687284
dreh                     | VERB | 1     | VVFIN | 0.0013273161667109105
nationalmannschaften     | NOUN | 1     | NN    | 0.0013273161667109105
uksh                     | NOUN | 6     | NN    | 0.007963897000265464
groß                     | ADV  | 22    | ADJD  | 0.02920095566764003
beginnen                 | VERB | 2     | VVINF | 0.002654632333421821
pinneberg                | PROPN| 1     | NE    | 0.0013273161667109105
verstoßen                | VERB | 4     | VVPP  | 0.005309264666843642
verhandelt               | VERB | 1     | VVPP  | 0.0013273161667109105
noch                     | ADV  | 119   | ADV   | 0.15795062383859834
beginnen                 | VERB | 5     | VVFIN | 0.006636580833554553
leihen                   | VERB | 1     | VVFIN | 0.0013273161667109105
goretzka                 | PROPN| 2     | NE    | 0.002654632333421821
garbsen                  | PROPN| 3     | NE    | 0.003981948500132732
durchsuchten             | ADJ  | 1     | ADJA  | 0.0013273161667109105
erneuern                 | VERB | 3     | VVFIN | 0.003981948500132732
wurmberg                 | PROPN| 6     | NE    | 0.007963897000265464
springen                 | VERB | 2     | VVFIN | 0.002654632333421821
taxifahrer               | NOUN | 4     | NN    | 0.005309264666843642
a7.                      | NOUN | 4     | NN    | 0.005309264666843642
entlässt                 | VERB | 10    | VVFIN | 0.013273161667109106
erschießt                | VERB | 1     | VVFIN | 0.0013273161667109105
nordfriesland            | PROPN| 1     | NE    | 0.0013273161667109105
teil                     | ADV  | 1     | PTKVZ | 0.0013273161667109105
paket                    | NOUN | 6     | NN    | 0.007963897000265464
eröffnet                 | VERB | 5     | VVPP  | 0.006636580833554553
informationstechnik      | NOUN | 1     | NN    | 0.0013273161667109105
des                      | DET  | 1     | ART   | 0.0013273161667109105
spielgemeinschaft        | NOUN | 1     | NN    | 0.0013273161667109105
künstliche               | ADJ  | 1     | ADJA  | 0.0013273161667109105
rockerklub               | NOUN | 3     | NN    | 0.003981948500132732
hawaii                   | PROPN| 3     | NE    | 0.003981948500132732
louisa                   | PROPN| 5     | NE    | 0.006636580833554553
verstehe                 | VERB | 1     | VVFIN | 0.0013273161667109105
afd.                     | PROPN| 1     | NE    | 0.0013273161667109105
grote                    | PROPN| 5     | NE    | 0.006636580833554553
langsam                  | ADV  | 3     | ADJD  | 0.003981948500132732
kippt                    | VERB | 1     | VVFIN | 0.0013273161667109105
hitze                    | NOUN | 6     | NN    | 0.007963897000265464
zügen                    | NOUN | 2     | NN    | 0.002654632333421821
airbus                   | PROPN| 2     | NN    | 0.002654632333421821
staatskanzlei            | NOUN | 3     | NN    | 0.003981948500132732
leichter                 | ADJ  | 19    | ADJA  | 0.0252190071675073
montagabend              | NOUN | 2     | NN    | 0.002654632333421821
wirtschaftsminister      | NOUN | 3     | NN    | 0.003981948500132732
frühjahr                 | NOUN | 3     | NN    | 0.003981948500132732
spieler                  | NOUN | 29    | NN    | 0.038492168834616404
basketballer             | NOUN | 1     | NN    | 0.0013273161667109105
tennis                   | NOUN | 3     | NN    | 0.003981948500132732
aldi                     | PROPN| 5     | NE    | 0.006636580833554553
kitas                    | NOUN | 9     | NN    | 0.011945845500398195
dünen                    | NOUN | 5     | NN    | 0.006636580833554553
e-mail                   | NOUN | 5     | NN    | 0.006636580833554553
miteinander              | ADV  | 1     | ADV   | 0.0013273161667109105
fuß                      | NOUN | 3     | NN    | 0.003981948500132732
tragen                   | VERB | 2     | VVINF | 0.002654632333421821
109                      | NUM  | 1     | CARD  | 0.0013273161667109105
wlan                     | PROPN| 1     | NE    | 0.0013273161667109105
starkem                  | ADJ  | 3     | ADJA  | 0.003981948500132732
untersucht               | VERB | 6     | VVFIN | 0.007963897000265464
kaputtgehen              | VERB | 1     | VVINF | 0.0013273161667109105
afd.                     | NOUN | 1     | NE    | 0.0013273161667109105
kita                     | NOUN | 5     | NN    | 0.006636580833554553
dreht                    | VERB | 3     | VVFIN | 0.003981948500132732
scheint                  | VERB | 1     | VVFIN | 0.0013273161667109105
friedrichstadt           | PROPN| 2     | NE    | 0.002654632333421821
kontrolliert             | VERB | 7     | VVFIN | 0.009291213166976373
it-experten              | NOUN | 2     | NN    | 0.002654632333421821
runtergefahren           | VERB | 1     | VVINF | 0.0013273161667109105
kaufen                   | VERB | 15    | VVINF | 0.019909742500663657
wichtiges                | ADJ  | 18    | ADJA  | 0.02389169100079639
tsg                      | PROPN| 4     | NE    | 0.005309264666843642
hören                    | VERB | 1     | VVFIN | 0.0013273161667109105
abladen                  | VERB | 2     | VVINF | 0.002654632333421821
baden                    | NOUN | 1     | NE    | 0.0013273161667109105
bein                     | NOUN | 3     | NN    | 0.003981948500132732
seit                     | ADP  | 19    | APPR  | 0.0252190071675073
stürme                   | NOUN | 4     | NN    | 0.005309264666843642
luchse                   | NOUN | 6     | NN    | 0.007963897000265464
bagger                   | NOUN | 6     | NN    | 0.007963897000265464
sanitz                   | PROPN| 2     | NE    | 0.002654632333421821
sitze                    | NOUN | 1     | NN    | 0.0013273161667109105
eppendorf                | PROPN| 2     | NE    | 0.002654632333421821
gekommen                 | VERB | 40    | VVPP  | 0.053092646668436425
kaufen                   | VERB | 1     | VVFIN | 0.0013273161667109105
hells                    | NOUN | 1     | NN    | 0.0013273161667109105
u-bahn-strecke           | NOUN | 2     | NN    | 0.002654632333421821
geesthacht               | NOUN | 1     | NN    | 0.0013273161667109105
wwf                      | PROPN| 5     | NE    | 0.006636580833554553
bergwerk                 | NOUN | 4     | NN    | 0.005309264666843642
3:0                      | NOUN | 1     | CARD  | 0.0013273161667109105
lorenz                   | PROPN| 2     | NE    | 0.002654632333421821
januar                   | NOUN | 8     | NN    | 0.010618529333687284
elbphilharmonie          | NOUN | 3     | NN    | 0.003981948500132732
vorsichtig               | ADV  | 6     | ADJD  | 0.007963897000265464
schuld                   | NOUN | 1     | NN    | 0.0013273161667109105
unzufrieden              | ADV  | 4     | ADJD  | 0.005309264666843642
07.05.2019.              | NUM  | 1     | ADJA  | 0.0013273161667109105
gefunden                 | VERB | 113   | VVPP  | 0.1499867268383329
themen                   | NOUN | 1     | NN    | 0.0013273161667109105
fahrspur                 | NOUN | 3     | NN    | 0.003981948500132732
26.03.2019.              | ADJ  | 1     | ADJA  | 0.0013273161667109105
a14                      | NOUN | 1     | NN    | 0.0013273161667109105
75                       | NUM  | 1     | CARD  | 0.0013273161667109105
gestanden                | VERB | 1     | VVPP  | 0.0013273161667109105
bundesverdienstkreuzbekommen| NOUN | 1     | NN    | 0.0013273161667109105
volleyballerinnen        | NOUN | 5     | NN    | 0.006636580833554553
politik                  | NOUN | 6     | NN    | 0.007963897000265464
finanzämtern             | NOUN | 4     | NN    | 0.005309264666843642
westensee                | PROPN| 3     | NE    | 0.003981948500132732
unterricht               | NOUN | 6     | NN    | 0.007963897000265464
aufträge                 | NOUN | 1     | NN    | 0.0013273161667109105
25.000                   | NUM  | 1     | CARD  | 0.0013273161667109105
verschieben              | VERB | 1     | VVINF | 0.0013273161667109105
rausgekommen             | VERB | 1     | VVPP  | 0.0013273161667109105
ziel                     | NOUN | 1     | NN    | 0.0013273161667109105
nördlich                 | ADV  | 1     | ADJD  | 0.0013273161667109105
115                      | NUM  | 4     | CARD  | 0.005309264666843642
sternschanze             | NOUN | 1     | NN    | 0.0013273161667109105
verschieben              | VERB | 1     | VVFIN | 0.0013273161667109105
reeperbahn               | PROPN| 3     | ADJA  | 0.003981948500132732
wusste                   | VERB | 2     | VVFIN | 0.002654632333421821
beringmeer               | NOUN | 1     | NE    | 0.0013273161667109105
genügend                 | DET  | 1     | PIAT  | 0.0013273161667109105
harz                     | PROPN| 3     | NE    | 0.003981948500132732
melbourne                | PROPN| 2     | NE    | 0.002654632333421821
estorf                   | PROPN| 1     | NE    | 0.0013273161667109105
endet                    | VERB | 4     | VVFIN | 0.005309264666843642
syrien                   | PROPN| 2     | NE    | 0.002654632333421821
geschichten              | NOUN | 2     | NN    | 0.002654632333421821
abstellen                | VERB | 1     | VVINF | 0.0013273161667109105
müllwagen                | NOUN | 2     | NN    | 0.002654632333421821
man                      | PRON | 2     | PIS   | 0.002654632333421821
abgeworfen               | VERB | 4     | VVPP  | 0.005309264666843642
männer-mannschaften      | NOUN | 1     | NN    | 0.0013273161667109105
neu                      | ADV  | 6     | ADJD  | 0.007963897000265464
bett                     | NOUN | 4     | NN    | 0.005309264666843642
sex                      | NOUN | 2     | NN    | 0.002654632333421821
umgekippten              | ADJ  | 2     | ADJA  | 0.002654632333421821
ice                      | PROPN| 1     | NE    | 0.0013273161667109105
ice                      | NOUN | 14    | NN    | 0.018582426333952747
20.                      | ADJ  | 1     | ADJA  | 0.0013273161667109105
schlaudraff              | PROPN| 2     | NE    | 0.002654632333421821
tötet                    | VERB | 2     | VVFIN | 0.002654632333421821
gewusst                  | VERB | 3     | VVPP  | 0.003981948500132732
ralf                     | PROPN| 4     | NE    | 0.005309264666843642
01.11.2019.              | ADJ  | 1     | ADJA  | 0.0013273161667109105
eigentlich               | ADV  | 3     | ADV   | 0.003981948500132732
links                    | ADV  | 1     | ADV   | 0.0013273161667109105
du                       | PRON | 1     | PPER  | 0.0013273161667109105
hochbahn                 | NOUN | 2     | NN    | 0.002654632333421821
gewässern                | NOUN | 1     | NN    | 0.0013273161667109105
geht                     | VERB | 11    | VVFIN | 0.014600477833820015
körperverletzung         | NOUN | 1     | NN    | 0.0013273161667109105
landes                   | NOUN | 1     | NN    | 0.0013273161667109105
jugendliche              | NOUN | 22    | NN    | 0.02920095566764003
kurz                     | ADV  | 5     | ADJD  | 0.006636580833554553
familie                  | NOUN | 5     | NN    | 0.006636580833554553
verlangen                | VERB | 1     | VVINF | 0.0013273161667109105
ab                       | ADP  | 19    | APPR  | 0.0252190071675073
korvette                 | NOUN | 2     | NN    | 0.002654632333421821
bringen                  | VERB | 4     | VVINF | 0.005309264666843642
verdienen                | VERB | 11    | VVFIN | 0.014600477833820015
scheunen                 | NOUN | 1     | NN    | 0.0013273161667109105
06.02.2020.              | ADJ  | 1     | ADJA  | 0.0013273161667109105
wenig                    | PRON | 1     | PIS   | 0.0013273161667109105
tote                     | ADJ  | 32    | ADJA  | 0.04247411733474914
vor                      | ADP  | 92    | APPR  | 0.12211308733740377
drogenhändler            | NOUN | 4     | NN    | 0.005309264666843642
trinkwasser              | NOUN | 15    | NN    | 0.019909742500663657
zeugen                   | NOUN | 34    | NN    | 0.04512874966817096
geschafft                | VERB | 1     | VVPP  | 0.0013273161667109105
leine                    | NOUN | 8     | NN    | 0.010618529333687284
allen                    | DET  | 4     | PIAT  | 0.005309264666843642
wellingsbüttel           | PROPN| 1     | NE    | 0.0013273161667109105
salzgitter               | PROPN| 12    | NE    | 0.015927794000530928
holtgast                 | PROPN| 3     | NE    | 0.003981948500132732
gekümmert                | VERB | 1     | VVPP  | 0.0013273161667109105
krise                    | NOUN | 1     | NN    | 0.0013273161667109105
stirbt                   | VERB | 64    | VVFIN | 0.08494823466949827
steigen                  | VERB | 1     | VVFIN | 0.0013273161667109105
westen                   | NOUN | 13    | NN    | 0.017255110167241836
wolfsspuren              | NOUN | 1     | NN    | 0.0013273161667109105
ihren                    | DET  | 15    | PPOSAT| 0.019909742500663657
hundebesitzern           | NOUN | 3     | NN    | 0.003981948500132732
besonderen               | ADJ  | 19    | ADJA  | 0.0252190071675073
haft                     | NOUN | 1     | NN    | 0.0013273161667109105
lange                    | ADV  | 2     | ADJA  | 0.002654632333421821
mitglieder               | NOUN | 1     | NN    | 0.0013273161667109105
boot-ausstellung         | NOUN | 1     | NN    | 0.0013273161667109105
größten                  | ADJ  | 3     | ADJA  | 0.003981948500132732
theater                  | NOUN | 5     | NN    | 0.006636580833554553
entscheidet              | VERB | 10    | VVFIN | 0.013273161667109106
13.01.2020.              | PROPN| 1     | ADJA  | 0.0013273161667109105
problem                  | NOUN | 2     | NN    | 0.002654632333421821
erzieher                 | NOUN | 1     | NN    | 0.0013273161667109105
10.02.2020.              | NOUN | 1     | ADJA  | 0.0013273161667109105
firma                    | NOUN | 92    | NN    | 0.12211308733740377
tür                      | NOUN | 1     | NN    | 0.0013273161667109105
sozial-demokratische     | ADJ  | 1     | ADJA  | 0.0013273161667109105
brake                    | PROPN| 3     | NE    | 0.003981948500132732
holz                     | NOUN | 2     | NN    | 0.002654632333421821
bricht                   | VERB | 1     | VVFIN | 0.0013273161667109105
treffen                  | VERB | 3     | VVINF | 0.003981948500132732
freie                    | ADJ  | 4     | ADJA  | 0.005309264666843642
verschiedene             | ADJ  | 6     | ADJA  | 0.007963897000265464
bauarbeiten              | NOUN | 61    | NN    | 0.08096628616936555
tour-bus                 | PROPN| 2     | NE    | 0.002654632333421821
ausländer                | NOUN | 3     | NN    | 0.003981948500132732
tour-bus                 | NOUN | 1     | NN    | 0.0013273161667109105
a215.                    | PROPN| 1     | NE    | 0.0013273161667109105
usedom                   | PROPN| 25    | NE    | 0.03318290416777276
freundin                 | NOUN | 25    | NN    | 0.03318290416777276
katzen                   | NOUN | 1     | NN    | 0.0013273161667109105
treffen                  | VERB | 12    | VVFIN | 0.015927794000530928
sprecher                 | NOUN | 19    | NN    | 0.0252190071675073
häusern                  | NOUN | 22    | NN    | 0.02920095566764003
london                   | PROPN| 4     | NE    | 0.005309264666843642
12.03.2020.              | ADJ  | 1     | ADJA  | 0.0013273161667109105
82                       | NUM  | 1     | CARD  | 0.0013273161667109105
02.05.2019.              | NOUN | 1     | NN    | 0.0013273161667109105
gemacht                  | VERB | 97    | VVPP  | 0.12874966817095831
seeräuber                | NOUN | 3     | NN    | 0.003981948500132732
windrad                  | NOUN | 15    | NN    | 0.019909742500663657
hohe                     | ADJ  | 3     | ADJA  | 0.003981948500132732
spuren                   | NOUN | 4     | NN    | 0.005309264666843642
ausflug                  | NOUN | 2     | NN    | 0.002654632333421821
84                       | NUM  | 1     | CARD  | 0.0013273161667109105
umwege                   | NOUN | 1     | NN    | 0.0013273161667109105
laden                    | VERB | 1     | VVFIN | 0.0013273161667109105
bundesländern            | NOUN | 7     | NN    | 0.009291213166976373
marmor                   | PROPN| 4     | NE    | 0.005309264666843642
a2                       | PROPN| 4     | CARD  | 0.005309264666843642
sagen                    | VERB | 28    | VVFIN | 0.03716485266790549
bundespräsident          | NOUN | 2     | NN    | 0.002654632333421821
commercial               | PROPN| 7     | NE    | 0.009291213166976373
ausgewildert             | VERB | 1     | VVPP  | 0.0013273161667109105
texte                    | NOUN | 2     | NN    | 0.002654632333421821
stehen                   | VERB | 6     | VVINF | 0.007963897000265464
ice-züge                 | NOUN | 2     | NN    | 0.002654632333421821
.und                     | PUNCT| 1     | $(    | 0.0013273161667109105
basketball-bundesliga    | NOUN | 1     | NN    | 0.0013273161667109105
stehen                   | VERB | 2     | VVFIN | 0.002654632333421821
passagieren              | NOUN | 1     | NN    | 0.0013273161667109105
konzert                  | NOUN | 6     | NN    | 0.007963897000265464
22.05.2019.              | ADJ  | 1     | ADJA  | 0.0013273161667109105
sammeltaxis              | NOUN | 6     | NN    | 0.007963897000265464
verlängert               | VERB | 1     | VVPP  | 0.0013273161667109105
warm                     | ADV  | 3     | ADJD  | 0.003981948500132732
mv                       | PROPN| 1     | NE    | 0.0013273161667109105
stinkende                | ADJ  | 2     | ADJA  | 0.002654632333421821
23                       | NUM  | 4     | CARD  | 0.005309264666843642
orden                    | NOUN | 5     | NN    | 0.006636580833554553
gleichen                 | ADJ  | 5     | ADJA  | 0.006636580833554553
wie                      | ADV  | 17    | PWAV  | 0.02256437483408548
autorennen               | NOUN | 2     | NN    | 0.002654632333421821
flusskreuzfahrtschiffe   | NOUN | 1     | NN    | 0.0013273161667109105
kozuch                   | PROPN| 7     | NE    | 0.009291213166976373
katharina                | PROPN| 6     | NE    | 0.007963897000265464
gründer                  | NOUN | 2     | NN    | 0.002654632333421821
sonderbriefmarke         | NOUN | 2     | NN    | 0.002654632333421821
geschäfte                | NOUN | 3     | NN    | 0.003981948500132732
fachleute                | NOUN | 192   | NN    | 0.25484470400849485
chaussee                 | NOUN | 4     | NN    | 0.005309264666843642
steile                   | ADJ  | 1     | ADJA  | 0.0013273161667109105
außerdem                 | ADV  | 2     | PROAV | 0.002654632333421821
ähnlich                  | ADV  | 1     | ADJD  | 0.0013273161667109105
erkältung                | NOUN | 1     | NN    | 0.0013273161667109105
termine                  | NOUN | 3     | NN    | 0.003981948500132732
steine                   | NOUN | 10    | NN    | 0.013273161667109106
tennisspiel              | NOUN | 9     | NN    | 0.011945845500398195
unseren                  | DET  | 3     | PPOSAT| 0.003981948500132732
braucht                  | VERB | 8     | VVFIN | 0.010618529333687284
montagmorgen             | NOUN | 9     | NN    | 0.011945845500398195
sexuell                  | ADV  | 3     | ADJD  | 0.003981948500132732
flüssigkeit              | NOUN | 5     | NN    | 0.006636580833554553
hann                     | PROPN| 2     | NE    | 0.002654632333421821
weggenommen              | VERB | 1     | VVPP  | 0.0013273161667109105
hübner                   | PROPN| 5     | NE    | 0.006636580833554553
fahrstuhl                | NOUN | 2     | NN    | 0.002654632333421821
risse                    | NOUN | 2     | NN    | 0.002654632333421821
meer                     | NOUN | 8     | NN    | 0.010618529333687284
tief                     | ADV  | 2     | ADJD  | 0.002654632333421821
besuch                   | NOUN | 1     | NN    | 0.0013273161667109105
freunde                  | NOUN | 1     | NN    | 0.0013273161667109105
weltmeister              | NOUN | 7     | NN    | 0.009291213166976373
29.05.2019.              | NOUN | 1     | ADJA  | 0.0013273161667109105
polizeiauto              | NOUN | 6     | NN    | 0.007963897000265464
samstag                  | NOUN | 2     | NN    | 0.002654632333421821
wohnung                  | NOUN | 60    | NN    | 0.07963897000265463
schule                   | NOUN | 19    | NN    | 0.0252190071675073
wieben                   | PROPN| 8     | NE    | 0.010618529333687284
schleswig-holstein       | PROPN| 207   | NE    | 0.2747544465091585
sonne                    | NOUN | 3     | NN    | 0.003981948500132732
baden                    | VERB | 1     | VVINF | 0.0013273161667109105
mit                      | ADP  | 6     | PTKVZ | 0.007963897000265464
12.04.2019.              | ADJ  | 1     | ADJA  | 0.0013273161667109105
pfeile                   | NOUN | 3     | NN    | 0.003981948500132732
kohltagen                | NOUN | 1     | NN    | 0.0013273161667109105
zweite                   | ADJ  | 6     | ADJA  | 0.007963897000265464
moderatoren              | NOUN | 2     | NN    | 0.002654632333421821
heizungen                | NOUN | 2     | NN    | 0.002654632333421821
fredesdorf               | NOUN | 1     | NN    | 0.0013273161667109105
tiger                    | NOUN | 6     | NN    | 0.007963897000265464
3                        | NUM  | 110   | CARD  | 0.14600477833820016
26                       | NUM  | 7     | CARD  | 0.009291213166976373
vereinigung              | NOUN | 7     | NN    | 0.009291213166976373
uhr                      | NOUN | 20    | NN    | 0.026546323334218212
nichtgesunken            | ADV  | 1     | ADJD  | 0.0013273161667109105
26.11.2019.              | NOUN | 1     | ADJA  | 0.0013273161667109105
mitarbeitern             | NOUN | 9     | NN    | 0.011945845500398195
versunken                | VERB | 1     | VVPP  | 0.0013273161667109105
brennenden               | ADJ  | 4     | ADJA  | 0.005309264666843642
weltkrieg                | NOUN | 10    | NN    | 0.013273161667109106
500                      | NUM  | 2     | CARD  | 0.002654632333421821
schanghai                | PROPN| 2     | NE    | 0.002654632333421821
keinmensch               | ADV  | 1     | ADJD  | 0.0013273161667109105
sittensen                | PROPN| 2     | NE    | 0.002654632333421821
leg                      | PROPN| 1     | NE    | 0.0013273161667109105
fieber                   | NOUN | 3     | NN    | 0.003981948500132732
17.03.2020.              | NOUN | 1     | NN    | 0.0013273161667109105
750                      | NUM  | 1     | CARD  | 0.0013273161667109105
gezeigt                  | VERB | 2     | VVPP  | 0.002654632333421821
genommen                 | VERB | 6     | VVPP  | 0.007963897000265464
leiferde                 | PROPN| 2     | NE    | 0.002654632333421821
beschädigte              | ADJ  | 1     | ADJA  | 0.0013273161667109105
älteste                  | ADJ  | 1     | ADJA  | 0.0013273161667109105
mehreren                 | DET  | 10    | PIAT  | 0.013273161667109106
parteien                 | NOUN | 11    | NN    | 0.014600477833820015
schiffbau-gesellschaft   | PROPN| 3     | NN    | 0.003981948500132732
arbeitgebern             | NOUN | 2     | NN    | 0.002654632333421821
habe                     | AUX  | 26    | VAFIN | 0.03451022033448367
entwirft                 | VERB | 1     | VVFIN | 0.0013273161667109105
herz                     | NOUN | 2     | NN    | 0.002654632333421821
beendet                  | VERB | 2     | VVFIN | 0.002654632333421821
lemgo                    | PROPN| 1     | NE    | 0.0013273161667109105
brunsbüttel              | PROPN| 3     | NE    | 0.003981948500132732
basketball               | PROPN| 1     | NE    | 0.0013273161667109105
bürger                   | NOUN | 1     | NN    | 0.0013273161667109105
leben                    | NOUN | 1     | NN    | 0.0013273161667109105
da                       | ADV  | 2     | ADV   | 0.002654632333421821
22                       | NUM  | 7     | CARD  | 0.009291213166976373
touré                    | PROPN| 6     | NE    | 0.007963897000265464
einbrüche                | NOUN | 2     | NN    | 0.002654632333421821
gruppe                   | NOUN | 1     | NN    | 0.0013273161667109105
wilhelmshaven            | PROPN| 7     | NE    | 0.009291213166976373
gummimatte               | NOUN | 2     | NN    | 0.002654632333421821
erwürgt                  | VERB | 3     | VVPP  | 0.003981948500132732
körper                   | NOUN | 17    | NN    | 0.02256437483408548
dürfen                   | AUX  | 74    | VMFIN | 0.09822139633660738
verbrauchen              | VERB | 2     | VVINF | 0.002654632333421821
nördliche                | ADJ  | 1     | ADJA  | 0.0013273161667109105
holtby                   | PROPN| 6     | NE    | 0.007963897000265464
der                      | DET  | 2573  | ART   | 3.4151844969471727
westlich                 | ADV  | 1     | ADJD  | 0.0013273161667109105
gehen                    | VERB | 18    | VVINF | 0.02389169100079639
fuhren                   | VERB | 1     | VVFIN | 0.0013273161667109105
mitglied                 | NOUN | 1     | NN    | 0.0013273161667109105
verbrauchen              | VERB | 1     | VVFIN | 0.0013273161667109105
klima                    | NOUN | 23    | NN    | 0.03052827183435094
abgekommen               | VERB | 18    | VVPP  | 0.02389169100079639
essen                    | NOUN | 7     | NN    | 0.009291213166976373
fischerboot              | NOUN | 1     | NN    | 0.0013273161667109105
aminata                  | PROPN| 6     | NE    | 0.007963897000265464
gequält                  | VERB | 1     | VVPP  | 0.0013273161667109105
kurze                    | ADJ  | 1     | ADJA  | 0.0013273161667109105
fahrendes                | ADJ  | 1     | ADJA  | 0.0013273161667109105
angels                   | NOUN | 2     | NN    | 0.002654632333421821
innenministern           | NOUN | 1     | NN    | 0.0013273161667109105
zweiten                  | ADJ  | 3     | ADJA  | 0.003981948500132732
duncan                   | PROPN| 1     | NE    | 0.0013273161667109105
bahnsteige               | NOUN | 1     | NN    | 0.0013273161667109105
toten                    | ADJ  | 25    | ADJA  | 0.03318290416777276
tanks                    | NOUN | 2     | NN    | 0.002654632333421821
wolfsrudel               | NOUN | 4     | NN    | 0.005309264666843642
billiger                 | ADV  | 1     | ADJD  | 0.0013273161667109105
richtig                  | ADV  | 3     | ADJD  | 0.003981948500132732
alleine                  | ADV  | 6     | ADV   | 0.007963897000265464
dhb-pokal                | NOUN | 18    | NN    | 0.02389169100079639
