Wort, POS, Count, TAG, Lexikalische Vielfalt
erholen, VERB, 1, VVINF, 0.00045734
stoppt, VERB, 1, VVFIN, 0.00045734
glücklich, ADV, 9, ADJD, 0.00411605
tritt, VERB, 2, VVFIN, 0.00091468
blauzahn, PROPN, 6, NE, 0.00274404
wildscheine, NOUN, 1, NN, 0.00045734
wildeshausen, PROPN, 7, NE, 0.00320138
süden, NOUN, 17, NN, 0.00777477
aufgenommen, VERB, 2, VVPP, 0.00091468
hagelschauer, NOUN, 1, NN, 0.00045734
norddeutsche, NOUN, 1, NE, 0.00045734
tanzen, VERB, 7, VVFIN, 0.00320138
lkw, NOUN, 352, NN, 0.16098346
pipeline, NOUN, 9, NN, 0.00411605
gruppen, NOUN, 10, NN, 0.00457339
verladen, VERB, 1, VVFIN, 0.00045734
lübstorf, PROPN, 2, NE, 0.00091468
lok, NOUN, 2, NE, 0.00091468
hundekäfig, NOUN, 1, NN, 0.00045734
tonne, NOUN, 4, NN, 0.00182936
seenotretter, NOUN, 5, NN, 0.00228670
unechte, ADJ, 1, ADJA, 0.00045734
düsseldorf, PROPN, 6, NE, 0.00274404
konnte, AUX, 84, VMFIN, 0.03841651
arbeitsplätze, NOUN, 10, NN, 0.00457339
geiselnahme, NOUN, 7, NN, 0.00320138
bewohnern, NOUN, 1, NN, 0.00045734
autohändlern, NOUN, 1, NN, 0.00045734
müllsäcke, NOUN, 1, NN, 0.00045734
verkehrsminister, NOUN, 5, NN, 0.00228670
nützen, NOUN, 1, NN, 0.00045734
bürohaus, NOUN, 2, NN, 0.00091468
weihnachtspyramide, NOUN, 7, NN, 0.00320138
gespritzt, VERB, 1, VVPP, 0.00045734
beieinander, ADV, 2, ADV, 0.00091468
umzug, NOUN, 4, NN, 0.00182936
a33, CCONJ, 1, KON, 0.00045734
bitte, PART, 3, PTKANT, 0.00137202
heißes, ADJ, 1, ADJA, 0.00045734
17.09.2019., NOUN, 1, NN, 0.00045734
sachsen, PROPN, 8, NE, 0.00365872
insolvent, NOUN, 1, NN, 0.00045734
patienten, NOUN, 16, NN, 0.00731743
gesundheitsminister, PROPN, 1, NN, 0.00045734
futteranlage, NOUN, 4, NN, 0.00182936
briefmarke, NOUN, 7, NN, 0.00320138
baustellen, NOUN, 17, NN, 0.00777477
ministerpräsidentin, NOUN, 20, NN, 0.00914679
wollte, AUX, 137, VMFIN, 0.06265550
duin, PROPN, 3, NE, 0.00137202
nachmittag, NOUN, 4, NN, 0.00182936
fichte, NOUN, 6, NN, 0.00274404
digitalisiert, VERB, 1, VVPP, 0.00045734
zuckerrüben, NOUN, 10, NN, 0.00457339
zerstört, VERB, 77, VVPP, 0.03521513
drijencic, PROPN, 2, NE, 0.00091468
tretroller, NOUN, 1, NN, 0.00045734
melden, VERB, 1, VVINF, 0.00045734
2014, NUM, 5, CARD, 0.00228670
esc, PROPN, 27, NE, 0.01234816
naturschützerin, NOUN, 1, NN, 0.00045734
glaube, VERB, 2, VVFIN, 0.00091468
a7., NOUN, 10, NN, 0.00457339
aufführungen, NOUN, 20, NN, 0.00914679
regieren, NOUN, 1, NN, 0.00045734
zählen, VERB, 1, VVFIN, 0.00045734
stören, VERB, 4, VVFIN, 0.00182936
680, NUM, 2, CARD, 0.00091468
testspiel, NOUN, 6, NN, 0.00274404
würsten, NOUN, 4, NN, 0.00182936
erneuern, VERB, 3, VVFIN, 0.00137202
gewinnen, VERB, 9, VVINF, 0.00411605
angriffe, NOUN, 1, NN, 0.00045734
granate, NOUN, 1, NN, 0.00045734
rutscht, VERB, 3, VVFIN, 0.00137202
pflegeheim, NOUN, 6, NN, 0.00274404
kurze, ADJ, 5, ADJA, 0.00228670
salzgitter, PROPN, 27, NE, 0.01234816
eltern, NOUN, 44, NN, 0.02012293
flügel, NOUN, 21, NN, 0.00960413
34, NUM, 7, CARD, 0.00320138
armen, ADJ, 3, ADJA, 0.00137202
weihnachten, NOUN, 3, NN, 0.00137202
mehr, ADV, 1, PIAT, 0.00045734
wollen, VERB, 3, VMFIN, 0.00137202
schwere, ADJ, 35, ADJA, 0.01600688
30.04.2019., NOUN, 1, NN, 0.00045734
hurricane-festival, NOUN, 1, NN, 0.00045734
rosenberg, PROPN, 1, NE, 0.00045734
kratzer, NOUN, 1, NN, 0.00045734
reinigung, NOUN, 5, NN, 0.00228670
elbchausee, PROPN, 1, NE, 0.00045734
wichert, PROPN, 5, NE, 0.00228670
reeperbahn, ADJ, 2, ADJA, 0.00091468
dach, NOUN, 39, NN, 0.01783624
greven, PROPN, 3, NE, 0.00137202
handballbund, NOUN, 6, NN, 0.00274404
zweikampf, NOUN, 1, NN, 0.00045734
unserem, DET, 4, PPOSAT, 0.00182936
greife, VERB, 1, VVFIN, 0.00045734
weg, NOUN, 18, NN, 0.00823211
streiken, VERB, 46, VVFIN, 0.02103761
weitere, ADJ, 10, ADJA, 0.00457339
hoffmann, PROPN, 4, NE, 0.00182936
chaussee, NOUN, 4, NN, 0.00182936
mitbringen, VERB, 2, VVINF, 0.00091468
schaufenster, NOUN, 5, NN, 0.00228670
bundesligen, NOUN, 1, NN, 0.00045734
steht, VERB, 33, VVFIN, 0.01509220
03.04.2019., ADJ, 1, ADJA, 0.00045734
auftritten, NOUN, 1, NN, 0.00045734
a29., NOUN, 1, NN, 0.00045734
senat, NOUN, 8, NN, 0.00365872
gerne, ADV, 17, ADV, 0.00777477
geboren, VERB, 10, VVPP, 0.00457339
holtgast, PROPN, 3, NE, 0.00137202
motorrad-unfall, PROPN, 1, NE, 0.00045734
traditionssegler, NOUN, 4, NN, 0.00182936
gefahr, NOUN, 14, NN, 0.00640275
eisenbahn-, X, 1, TRUNC, 0.00045734
vergessen, VERB, 2, VVPP, 0.00091468
starke, ADJ, 23, ADJA, 0.01051881
gebadet, VERB, 1, VVPP, 0.00045734
suchen, VERB, 4, VVINF, 0.00182936
notbetreuung, NOUN, 1, NN, 0.00045734
außenseite, NOUN, 2, NN, 0.00091468
gleisen, NOUN, 17, NN, 0.00777477
hells, NOUN, 2, NN, 0.00091468
fischerboot, NOUN, 1, NN, 0.00045734
sicherheitsschleuse, NOUN, 1, NN, 0.00045734
kanaltunnel, NOUN, 9, NN, 0.00411605
lücke, NOUN, 2, NN, 0.00091468
trainiert, VERB, 3, VVPP, 0.00137202
14.05.2019., NOUN, 1, NN, 0.00045734
leck, PROPN, 1, NN, 0.00045734
2019., PUNCT, 1, $., 0.00045734
gebiet, NOUN, 59, NN, 0.02698302
erfahren, VERB, 2, VVFIN, 0.00091468
21.10.2019., ADJ, 1, ADJA, 0.00045734
reeperbahn, PROPN, 7, NE, 0.00320138
fische, NOUN, 31, NN, 0.01417752
schweinen, NOUN, 1, NN, 0.00045734
streitenden, ADJ, 2, ADJA, 0.00091468
koch-institut, PROPN, 10, NE, 0.00457339
fußballverein, NOUN, 65, NN, 0.02972706
18, NUM, 36, CARD, 0.01646422
flugschreiber, NOUN, 2, NN, 0.00091468
schmutzig, ADV, 26, ADJD, 0.01189082
06.06.2019., NOUN, 1, NN, 0.00045734
süßigkeiten, NOUN, 2, NN, 0.00091468
land, NOUN, 154, NN, 0.07043026
springen, VERB, 2, VVINF, 0.00091468
handballvereine, NOUN, 3, NN, 0.00137202
sendung, NOUN, 54, NN, 0.02469633
generalsekretärin, NOUN, 1, NN, 0.00045734
verbrauchen, VERB, 4, VVFIN, 0.00182936
donnerstagmorgen, NOUN, 1, NN, 0.00045734
möbelhäusern, NOUN, 1, NN, 0.00045734
großstädte, NOUN, 1, NN, 0.00045734
ungefähr, ADV, 2, ADV, 0.00091468
grippe, NOUN, 6, NN, 0.00274404
islamische, ADJ, 3, ADJA, 0.00137202
km, NOUN, 2, NN, 0.00091468
115, NUM, 5, CARD, 0.00228670
modernisiert, VERB, 1, VVPP, 0.00045734
hamburg-st, PROPN, 1, NE, 0.00045734
laurence, PROPN, 1, NE, 0.00045734
05.09.2018., ADJ, 2, ADJA, 0.00091468
basteln, VERB, 1, VVFIN, 0.00045734
edeka, PROPN, 11, NE, 0.00503073
fuß, NOUN, 4, NN, 0.00182936
tiefflug, NOUN, 2, NN, 0.00091468
stephan, PROPN, 11, NE, 0.00503073
kaufen, VERB, 49, VVINF, 0.02240963
nebeneinander, ADV, 4, ADV, 0.00182936
zum, ADP, 1847, APPRART, 0.84470584
starken, ADJ, 4, ADJA, 0.00182936
a1, PROPN, 91, NE, 0.04161788
finanzminister, NOUN, 28, NN, 0.01280550
rohr, ADV, 1, ADJD, 0.00045734
prüfungen, NOUN, 2, NN, 0.00091468
entfernt, VERB, 1, VVPP, 0.00045734
weidetiere, NOUN, 6, NN, 0.00274404
erlaubt, VERB, 1, VVFIN, 0.00045734
erhöht, VERB, 1, VVPP, 0.00045734
hoheluft-west, NOUN, 2, NN, 0.00091468
umweg, NOUN, 7, NN, 0.00320138
radrennen, NOUN, 12, NN, 0.00548807
frachter, NOUN, 51, NN, 0.02332431
passagieren, NOUN, 2, NN, 0.00091468
2021., NUM, 2, CARD, 0.00091468
sottrum, PROPN, 1, NE, 0.00045734
zerstören, VERB, 1, VVINF, 0.00045734
sellering, PROPN, 7, NE, 0.00320138
song, PROPN, 7, NE, 0.00320138
fahrrädern, NOUN, 1, NN, 0.00045734
barßel, PROPN, 1, NE, 0.00045734
gejagt, VERB, 1, VVPP, 0.00045734
musikfestivals, NOUN, 2, NN, 0.00091468
schanzenviertel, NOUN, 4, NN, 0.00182936
soldaten, NOUN, 37, NN, 0.01692156
ausgebaut, VERB, 2, VVPP, 0.00091468
genügend, DET, 4, PIAT, 0.00182936
franziska, PROPN, 2, NE, 0.00091468
einen, ADJ, 1, ADJA, 0.00045734
19.30, NUM, 2, CARD, 0.00091468
bundesverfassungsgericht, NOUN, 1, NN, 0.00045734
verdient, VERB, 7, VVPP, 0.00320138
fußballvereinen, NOUN, 3, NN, 0.00137202
geflügelhöfe, VERB, 1, VVPP, 0.00045734
reihenhäusern, NOUN, 1, NN, 0.00045734
ausgangssperre, NOUN, 8, NN, 0.00365872
geschwankt, VERB, 1, VVPP, 0.00045734
autotransporter, NOUN, 3, NN, 0.00137202
dezember, NOUN, 27, NN, 0.01234816
hafenmuseum, NOUN, 2, NN, 0.00091468
grün-gold-club, NOUN, 2, NN, 0.00091468
präsidentin, NOUN, 4, NN, 0.00182936
geholfen, VERB, 22, VVPP, 0.01006147
zentimeter, NOUN, 4, NN, 0.00182936
verlassen, VERB, 71, VVINF, 0.03247110
gelebt, VERB, 36, VVPP, 0.01646422
farbe, NOUN, 14, NN, 0.00640275
versehen, NOUN, 2, NN, 0.00091468
reiten, VERB, 1, VVFIN, 0.00045734
explosionen, NOUN, 3, NN, 0.00137202
montag, NOUN, 74, NN, 0.03384311
weniger, ADV, 1, PIS, 0.00045734
09.10.2018., NOUN, 2, NN, 0.00091468
fest, ADV, 1, ADJD, 0.00045734
public, X, 7, FM, 0.00320138
polizeiakademie, NOUN, 1, NN, 0.00045734
kandidaten-check, NOUN, 4, NN, 0.00182936
29., ADV, 3, PTKVZ, 0.00137202
eingesperrt, VERB, 11, VVPP, 0.00503073
rollstuhlfahrer, NOUN, 1, NN, 0.00045734
31., ADV, 3, PTKVZ, 0.00137202
williams, PROPN, 3, NE, 0.00137202
16.01.2019., NOUN, 1, NN, 0.00045734
zoll, NOUN, 29, NN, 0.01326284
geschneit, VERB, 7, VVPP, 0.00320138
tsv, PROPN, 10, NN, 0.00457339
katrin, PROPN, 12, NE, 0.00548807
probieren, VERB, 1, VVINF, 0.00045734
special, NOUN, 1, NE, 0.00045734
lebe, VERB, 1, VVFIN, 0.00045734
gesang, NOUN, 1, NN, 0.00045734
welcher, DET, 6, PWAT, 0.00274404
soko, NOUN, 1, NN, 0.00045734
brodkorb, PROPN, 9, NE, 0.00411605
enders, PROPN, 2, NE, 0.00091468
grandslam-turnier, NOUN, 1, NN, 0.00045734
vfl, PROPN, 79, NE, 0.03612981
ausnahmen, NOUN, 1, NN, 0.00045734
stürzen, VERB, 1, VVFIN, 0.00045734
unbekannte, NOUN, 10, NN, 0.00457339
09.11.2018., NOUN, 1, NN, 0.00045734
wiederbelebt, VERB, 1, VVPP, 0.00045734
schreiben, VERB, 3, VVFIN, 0.00137202
fußball-frauen, NOUN, 2, NN, 0.00091468
verkauft, VERB, 21, VVPP, 0.00960413
fach∙leute, NOUN, 5, NN, 0.00228670
stresemannstraße, PROPN, 2, NE, 0.00091468
blaue, ADJ, 2, ADJA, 0.00091468
blau, ADV, 2, ADJD, 0.00091468
froh, ADV, 2, ADJD, 0.00091468
abbiegen, NOUN, 7, NN, 0.00320138
audiodeskription, NOUN, 3, NN, 0.00137202
freizeit, NOUN, 2, NN, 0.00091468
würzburger, ADJ, 3, ADJA, 0.00137202
haenning, PROPN, 1, NE, 0.00045734
lübecker, ADJ, 2, ADJA, 0.00091468
muskeln, NOUN, 1, NN, 0.00045734
rausgepumpt, VERB, 1, VVFIN, 0.00045734
gelb, NOUN, 1, NN, 0.00045734
38.000, NUM, 1, CARD, 0.00045734
meeren, NOUN, 7, NN, 0.00320138
fähren, NOUN, 45, NN, 0.02058027
verhalten, VERB, 1, VVPP, 0.00045734
töten, NOUN, 2, NN, 0.00091468
29.11.2019., NOUN, 1, NN, 0.00045734
sprengstoff, NOUN, 11, NN, 0.00503073
behandelt, VERB, 1, VVPP, 0.00045734
sofort, ADV, 11, ADV, 0.00503073
stände, NOUN, 9, NN, 0.00411605
demonstrationen, NOUN, 55, NN, 0.02515367
ausbreitung, NOUN, 1, NN, 0.00045734
spielerinnen, NOUN, 1, NN, 0.00045734
altenheim, NOUN, 2, NE, 0.00091468
sammelt, VERB, 16, VVFIN, 0.00731743
gesehen, VERB, 110, VVPP, 0.05030733
mäuse-plage, NOUN, 3, NN, 0.00137202
heinzmann, PROPN, 1, NE, 0.00045734
worten, NOUN, 1, NN, 0.00045734
eppendorfer, ADJ, 10, ADJA, 0.00457339
altona-nord, PROPN, 3, NE, 0.00137202
heide, PROPN, 1, NN, 0.00045734
teile, NOUN, 70, NN, 0.03201376
23.07.2019., NOUN, 1, NN, 0.00045734
oldenfelde, PROPN, 2, NE, 0.00091468
schleusen, NOUN, 11, NN, 0.00503073
dein, DET, 3, PPOSAT, 0.00137202
miete, NOUN, 8, NN, 0.00365872
riechen, VERB, 2, VVFIN, 0.00091468
kunststücke, NOUN, 1, NN, 0.00045734
rellingen, PROPN, 1, NE, 0.00045734
haftbefehl, NOUN, 4, NN, 0.00182936
bild, NOUN, 5, NN, 0.00228670
gefüttert, VERB, 1, VVPP, 0.00045734
untersuchen, VERB, 42, VVFIN, 0.01920825
werfen, VERB, 2, VVINF, 0.00091468
stimmzettel, NOUN, 8, NN, 0.00365872
hört, VERB, 8, VVFIN, 0.00365872
unternommen, VERB, 1, VVPP, 0.00045734
glatte, ADJ, 1, ADJA, 0.00045734
perlen, NOUN, 1, NN, 0.00045734
140, NUM, 5, CARD, 0.00228670
7., ADV, 2, ADJA, 0.00091468
ardern, VERB, 1, NE, 0.00045734
stockholm, PROPN, 2, NE, 0.00091468
gelsenkirchen, PROPN, 1, NE, 0.00045734
bahn, NOUN, 76, NN, 0.03475779
zustand, NOUN, 2, NN, 0.00091468
asien, PROPN, 28, NE, 0.01280550
borussia, PROPN, 4, NE, 0.00182936
199, NUM, 1, CARD, 0.00045734
wrobel, PROPN, 2, NE, 0.00091468
bahnsteig, NOUN, 3, NN, 0.00137202
10.07.2019., NOUN, 1, ADJA, 0.00045734
300.00, NUM, 1, CARD, 0.00045734
opfern, NOUN, 3, NN, 0.00137202
kramp-karrenbauer, PROPN, 2, NE, 0.00091468
ausrauben, VERB, 1, VVINF, 0.00045734
diesel, NOUN, 11, NN, 0.00503073
beatriz, PROPN, 2, NE, 0.00091468
wintergarten, NOUN, 4, NN, 0.00182936
19.07.2019., NOUN, 1, NN, 0.00045734
gefasst, VERB, 2, VVPP, 0.00091468
championships, NOUN, 1, NE, 0.00045734
wasserdampf, NOUN, 1, NN, 0.00045734
lokale, NOUN, 2, NN, 0.00091468
netzen, NOUN, 3, NN, 0.00137202
behinderung, NOUN, 16, NN, 0.00731743
muss, AUX, 338, VMFIN, 0.15458071
rücktritt, NOUN, 3, NN, 0.00137202
verbote, NOUN, 2, NN, 0.00091468
waldbrandgefahr, NOUN, 5, NN, 0.00228670
löschflugzeugen, NOUN, 1, NN, 0.00045734
24.01.2020., NOUN, 1, ADJA, 0.00045734
vater, NOUN, 17, NN, 0.00777477
wege, NOUN, 4, NN, 0.00182936
northeim, PROPN, 7, NE, 0.00320138
normal, ADV, 1, ADJD, 0.00045734
kurve, NOUN, 5, NN, 0.00228670
rki, PROPN, 2, NE, 0.00091468
göttlich, ADV, 3, NE, 0.00137202
ihre, DET, 169, PPOSAT, 0.07729036
bunte, ADJ, 16, ADJA, 0.00731743
me, X, 4, FM, 0.00182936
staatsanwaltschaft, NOUN, 12, NN, 0.00548807
nenndorf, PROPN, 2, NE, 0.00091468
nockemann, PROPN, 2, NE, 0.00091468
bett, NOUN, 5, NN, 0.00228670
1993, NUM, 1, CARD, 0.00045734
175.000, NUM, 1, CARD, 0.00045734
a7, X, 1, XY, 0.00045734
deshalb, ADV, 2055, PROAV, 0.93983243
hundebabys, NOUN, 10, NN, 0.00457339
16.08.2019., NOUN, 1, NE, 0.00045734
keinemenschen, PROPN, 1, NE, 0.00045734
drohne, NOUN, 3, NN, 0.00137202
balkonen, NOUN, 1, NN, 0.00045734
demselben, DET, 1, PDAT, 0.00045734
computer, NOUN, 30, NN, 0.01372018
farven, NOUN, 1, NN, 0.00045734
apfelernte, NOUN, 1, NN, 0.00045734
polizeieinsätzen, NOUN, 4, NN, 0.00182936
getreide, NOUN, 15, NN, 0.00686009
13.01.2020., PROPN, 1, ADJA, 0.00045734
verkehrsbetrieben, NOUN, 3, NN, 0.00137202
winzer, NOUN, 1, NN, 0.00045734
07.12.2018., NOUN, 1, NN, 0.00045734
familiensenatorin, NOUN, 1, NN, 0.00045734
sg, NOUN, 1, ADJD, 0.00045734
31.01.2020., ADJ, 1, ADJA, 0.00045734
singt, VERB, 6, VVFIN, 0.00274404
vollgelaufen, VERB, 4, VVPP, 0.00182936
endet, VERB, 14, VVFIN, 0.00640275
tribsees, PROPN, 2, NE, 0.00091468
mtv, NOUN, 1, NE, 0.00045734
16.000, NUM, 2, CARD, 0.00091468
claudio, PROPN, 7, NE, 0.00320138
lettland, PROPN, 1, NE, 0.00045734
nichtsverbotenes, PROPN, 1, NE, 0.00045734
09.12.2019., ADJ, 1, ADJA, 0.00045734
beschädigte, ADJ, 1, ADJA, 0.00045734
0:0., NOUN, 1, NN, 0.00045734
weißrussland, PROPN, 1, NE, 0.00045734
sich, PRON, 455, PRF, 0.20808942
kopf, NOUN, 16, NN, 0.00731743
30.10.2019., ADJ, 1, ADJA, 0.00045734
euch, PRON, 2, PRF, 0.00091468
wütend, ADV, 11, ADJD, 0.00503073
musikrichtung, NOUN, 3, NN, 0.00137202
26.10.2018., ADJ, 1, ADJA, 0.00045734
schlagermove, PROPN, 2, NE, 0.00091468
entfernen, VERB, 1, VVFIN, 0.00045734
uhr, NOUN, 70, NN, 0.03201376
rathäusern, NOUN, 1, NN, 0.00045734
emsland, NOUN, 1, NE, 0.00045734
aufgebrochen, VERB, 8, VVPP, 0.00365872
reichstag, NOUN, 4, NN, 0.00182936
falsche, ADJ, 11, ADJA, 0.00503073
hainholz, NOUN, 1, NN, 0.00045734
erpressen, VERB, 1, VVFIN, 0.00045734
krankenversicherungen, NOUN, 6, NN, 0.00274404
häusern, NOUN, 78, NN, 0.03567247
partei, NOUN, 82, NN, 0.03750183
verschiedenen, ADJ, 39, ADJA, 0.01783624
13.09.2019., NOUN, 1, NN, 0.00045734
waschen, NOUN, 1, NN, 0.00045734
steinberg, PROPN, 4, NE, 0.00182936
inhalt, NOUN, 2, NN, 0.00091468
rader, PROPN, 1, NE, 0.00045734
betreten, NOUN, 1, NN, 0.00045734
13.000, NUM, 1, CARD, 0.00045734
konnten, AUX, 150, VMFIN, 0.06860091
reflektiert, VERB, 1, VVFIN, 0.00045734
autozug, NOUN, 6, NN, 0.00274404
a39., NOUN, 1, NN, 0.00045734
oben, ADV, 3, ADV, 0.00137202
ohlsdorf, PROPN, 9, NE, 0.00411605
spielgemeinschaft, NOUN, 1, NN, 0.00045734
ulrike, PROPN, 5, NE, 0.00228670
wolfsrudel, NOUN, 4, NN, 0.00182936
freien, ADJ, 1, ADJA, 0.00045734
getan, VERB, 92, VVPP, 0.04207522
viele, DET, 1823, PIAT, 0.83372969
friedlich, ADV, 1, ADJD, 0.00045734
1., ADV, 5, PTKVZ, 0.00228670
17.12.2018., NOUN, 1, NN, 0.00045734
würste, NOUN, 9, NN, 0.00411605
kies, PROPN, 1, NE, 0.00045734
lernen, VERB, 10, VVFIN, 0.00457339
verletzt, VERB, 1, VVFIN, 0.00045734
schilder, NOUN, 1, NN, 0.00045734
fliegt, VERB, 7, VVFIN, 0.00320138
horumersiel, PROPN, 2, NE, 0.00091468
a380, NOUN, 13, NN, 0.00594541
billstedt, PROPN, 8, NE, 0.00365872
strenge, ADJ, 4, ADJA, 0.00182936
7, NUM, 62, CARD, 0.02835504
auffällige, ADJ, 1, ADJA, 0.00045734
veranstaltungen, NOUN, 60, NN, 0.02744036
aldi, PROPN, 6, NE, 0.00274404
frauenmannschaft, NOUN, 6, NN, 0.00274404
persischen, ADJ, 1, ADJA, 0.00045734
drei, NUM, 1, CARD, 0.00045734
mitgemacht, VERB, 17, VVPP, 0.00777477
eingestürzt, VERB, 6, VVPP, 0.00274404
umleiten, VERB, 1, VVINF, 0.00045734
oft, ADV, 134, ADV, 0.06128348
reicher, ADJ, 1, ADJA, 0.00045734
hamburg-lohbrügge, PROPN, 1, NE, 0.00045734
bauernhöfen, NOUN, 1, NN, 0.00045734
simon, PROPN, 4, NE, 0.00182936
wie, ADP, 1, PWAV, 0.00045734
geburt, NOUN, 6, NN, 0.00274404
mauer, NOUN, 9, NN, 0.00411605
psychiatrie, NOUN, 6, NN, 0.00274404
gekämpft, VERB, 3, VVPP, 0.00137202
30.000, NUM, 5, CARD, 0.00228670
22.11.2018., NOUN, 1, NN, 0.00045734
sperren, VERB, 9, VVINF, 0.00411605
marburger, ADJ, 4, ADJA, 0.00182936
bauernhof, NOUN, 13, NN, 0.00594541
südeuropa, PROPN, 6, NE, 0.00274404
hirschkuh, NOUN, 2, NN, 0.00091468
polizei, NOUN, 1571, NN, 0.71848017
450.000, NUM, 1, CARD, 0.00045734
füttern, VERB, 1, VVFIN, 0.00045734
vergewaltigt, VERB, 15, VVPP, 0.00686009
frauen, NOUN, 77, NN, 0.03521513
abwehr, NOUN, 1, NN, 0.00045734
millerntor-stadion, PROPN, 1, NE, 0.00045734
1880., PROPN, 1, NE, 0.00045734
is, NOUN, 6, NE, 0.00274404
hamburg-eidelstedt, PROPN, 1, NE, 0.00045734
02.11.2018., NOUN, 1, NN, 0.00045734
gasflaschen, NOUN, 15, NN, 0.00686009
islam, NOUN, 5, NN, 0.00228670
misst, VERB, 3, VVFIN, 0.00137202
zeit, NOUN, 54, NN, 0.02469633
zerquetscht, VERB, 1, VVPP, 0.00045734
bahnübergängen, NOUN, 10, NN, 0.00457339
vergewaltigung, NOUN, 6, NN, 0.00274404
special, PROPN, 1, FM, 0.00045734
3500, NUM, 1, CARD, 0.00045734
naturschutzgebiet, NOUN, 6, NN, 0.00274404
dlrg, PROPN, 6, NE, 0.00274404
ruhe, PROPN, 18, NE, 0.00823211
zeigen, VERB, 42, VVFIN, 0.01920825
14.02.2020., NOUN, 1, ADJA, 0.00045734
macht.keine, NUM, 1, CARD, 0.00045734
telefonnummer, NOUN, 5, NN, 0.00228670
hirsche, NOUN, 12, NN, 0.00548807
heiß, ADV, 30, ADJD, 0.01372018
geiern, NOUN, 1, NN, 0.00045734
2019., PROPN, 1, NN, 0.00045734
a7, PROPN, 1, PIS, 0.00045734
kamera, NOUN, 7, NN, 0.00320138
2009, NUM, 3, CARD, 0.00137202
yara, PROPN, 1, NE, 0.00045734
erneuerung, NOUN, 5, NN, 0.00228670
erdboden, NOUN, 2, NN, 0.00091468
marcus, PROPN, 4, NE, 0.00182936
bekannt, ADV, 3, ADJD, 0.00137202
wegen, NOUN, 1, NN, 0.00045734
thorsten, PROPN, 3, NE, 0.00137202
bäderland, PROPN, 1, NE, 0.00045734
european, PROPN, 3, NE, 0.00137202
verbotenen, ADJ, 5, ADJA, 0.00228670
fußballspieler, NOUN, 30, NN, 0.01372018
85, NUM, 3, CARD, 0.00137202
firmenchefs, NOUN, 2, NN, 0.00091468
viertelfinale, NOUN, 12, NN, 0.00548807
völsch, PROPN, 2, NE, 0.00091468
boy, PROPN, 1, NE, 0.00045734
unbekannte, NOUN, 1, ADJA, 0.00045734
großer, ADJ, 119, ADJA, 0.05442339
verschlossen, VERB, 1, VVPP, 0.00045734
irgendwann, ADV, 3, ADV, 0.00137202
herbstferien, PROPN, 3, NE, 0.00137202
sportlerin, NOUN, 4, NN, 0.00182936
modern, ADV, 1, ADJD, 0.00045734
einige, PRON, 57, PIS, 0.02606834
abstand, NOUN, 25, NN, 0.01143348
gestritten, VERB, 18, VVPP, 0.00823211
östlich, ADV, 5, ADJD, 0.00228670
schnellsten, ADV, 1, ADJD, 0.00045734
gefährliches, ADJ, 1, ADJA, 0.00045734
tennishalle, NOUN, 12, NN, 0.00548807
weiterfahren, VERB, 19, VVINF, 0.00868945
gutes, ADJ, 5, ADJA, 0.00228670
bewegungen, NOUN, 1, NN, 0.00045734
wollen, AUX, 381, VMFIN, 0.17424630
marco, PROPN, 1, NE, 0.00045734
gewalttätig, ADV, 7, ADJD, 0.00320138
huchting, PROPN, 1, NE, 0.00045734
hee-chan, PROPN, 2, NE, 0.00091468
schwanger, ADV, 4, ADJD, 0.00182936
kopien, NOUN, 1, NN, 0.00045734
giftigen, ADJ, 19, ADJA, 0.00868945
nordamerika, PROPN, 3, NE, 0.00137202
ärmel, NOUN, 1, NN, 0.00045734
rhein-neckar, ADJ, 1, NE, 0.00045734
schweizer, ADJ, 1, ADJA, 0.00045734
rollstuhlbasketball, NOUN, 5, NN, 0.00228670
106., NUM, 1, CARD, 0.00045734
110., NUM, 1, NN, 0.00045734
01.03.2019., ADJ, 1, ADJA, 0.00045734
162.000, NUM, 1, CARD, 0.00045734
104., NUM, 1, CARD, 0.00045734
verbotenes, NOUN, 99, NN, 0.04527660
zufrieden, ADV, 40, ADJD, 0.01829358
musste, AUX, 37, VMFIN, 0.01692156
leinwand, NOUN, 4, NN, 0.00182936
gürtel, NOUN, 2, NN, 0.00091468
waldbrand, NOUN, 10, NN, 0.00457339
geheim, ADV, 1, ADJD, 0.00045734
marne, PROPN, 23, NE, 0.01051881
gefährliche, ADJ, 23, ADJA, 0.01051881
panne, NOUN, 13, NN, 0.00594541
rettungsgasse, NOUN, 6, NN, 0.00274404
26:25, NOUN, 1, NE, 0.00045734
19.09.2018., NOUN, 1, NN, 0.00045734
zeitungen, NOUN, 6, NN, 0.00274404
neugierige, ADJ, 1, ADJA, 0.00045734
damm, NOUN, 9, NN, 0.00411605
turniere, NOUN, 2, NN, 0.00091468
verstoßen, VERB, 1, VVFIN, 0.00045734
19.03.2020., PROPN, 1, ADJA, 0.00045734
corona, PROPN, 2, NE, 0.00091468
vertreten, VERB, 2, VVFIN, 0.00091468
volleyballmannschafen, NOUN, 1, NN, 0.00045734
madsen, PROPN, 19, NE, 0.00868945
seite, NOUN, 15, NN, 0.00686009
käfig, NOUN, 1, NN, 0.00045734
einsteigen, VERB, 3, VVINF, 0.00137202
gefahrstoffe, NOUN, 1, NN, 0.00045734
sicherungsverwahrung, NOUN, 1, NN, 0.00045734
