Wort, POS, Count, TAG, Lexikalische Vielfalt
übungsplatz, NOUN, 3, NN, 0.00208477
lachen, NOUN, 1, NN, 0.00069492
seenotretter, PROPN, 1, NE, 0.00069492
musikkonzerte, NOUN, 11, NN, 0.00764414
75, NUM, 4, CARD, 0.00277969
1800, NUM, 2, CARD, 0.00138984
agrar, NOUN, 1, NN, 0.00069492
fallen, VERB, 1, VVINF, 0.00069492
gekostet, VERB, 10, VVPP, 0.00694922
gaffer, NOUN, 11, NN, 0.00764414
besuchern, NOUN, 1, NN, 0.00069492
sohn, NOUN, 10, NN, 0.00694922
gelten, VERB, 15, VVFIN, 0.01042383
ernten, VERB, 3, VVINF, 0.00208477
lübecker, ADJ, 2, ADJA, 0.00138984
a33, CCONJ, 1, KON, 0.00069492
hinterhof, NOUN, 2, NN, 0.00138984
tennisturniere, NOUN, 9, NN, 0.00625430
genesen, VERB, 1, VVFIN, 0.00069492
dieses, DET, 225, PDAT, 0.15635750
münder, PROPN, 3, NE, 0.00208477
zieht, VERB, 2, VVFIN, 0.00138984
verfassung, NOUN, 2, NN, 0.00138984
geerntet, VERB, 2, VVPP, 0.00138984
millerntorstadion, NOUN, 5, NN, 0.00347461
titz, PROPN, 8, NE, 0.00555938
autowerkstatt, NOUN, 7, NN, 0.00486446
19, NUM, 9, CARD, 0.00625430
wolf, NOUN, 12, NN, 0.00833907
7., ADV, 15, PTKVZ, 0.01042383
medaillen, NOUN, 1, NN, 0.00069492
arbeitszeiten, NOUN, 2, NN, 0.00138984
altem, ADJ, 2, ADJA, 0.00138984
platten, NOUN, 1, NN, 0.00069492
30., ADJ, 6, ADJA, 0.00416953
naturschutzgebiete, NOUN, 2, NN, 0.00138984
lassen, VERB, 2, VVFIN, 0.00138984
rendsburg, PROPN, 13, NE, 0.00903399
hexen, NOUN, 3, NN, 0.00208477
thunberg, PROPN, 6, NE, 0.00416953
freitagabend, NOUN, 2, NN, 0.00138984
90,3., PROPN, 1, NE, 0.00069492
slam, X, 6, FM, 0.00416953
meinungen, NOUN, 1, NN, 0.00069492
osterfeuer, NOUN, 5, NN, 0.00347461
ausgebrannt, VERB, 2, VVPP, 0.00138984
11.09.2018., NOUN, 1, NN, 0.00069492
weihnachtsmarkt, NOUN, 14, NN, 0.00972891
mieter, NOUN, 7, NN, 0.00486446
essen, VERB, 3, VVFIN, 0.00208477
weihnachtslieder, NOUN, 1, NN, 0.00069492
freiburg, PROPN, 2, NE, 0.00138984
wiefelstede, PROPN, 2, NE, 0.00138984
cruise, PROPN, 12, NE, 0.00833907
verändert, VERB, 4, VVFIN, 0.00277969
schützt, VERB, 3, VVFIN, 0.00208477
zug, NOUN, 134, NN, 0.09311958
ausflüge, NOUN, 3, NN, 0.00208477
natur, NOUN, 13, NN, 0.00903399
sollten, AUX, 3, VMFIN, 0.00208477
fußball-bundesliga, NOUN, 16, NN, 0.01111876
obachlose, NOUN, 1, NN, 0.00069492
moderne, ADJ, 2, ADJA, 0.00138984
teststrecke, NOUN, 32, NN, 0.02223751
von, ADP, 2520, APPR, 1.75120395
schwimmbad, NOUN, 3, NN, 0.00208477
die, DET, 5825, ART, 4.04792184
besonderen, ADJ, 62, ADJA, 0.04308518
halunder, ADJ, 1, ADJA, 0.00069492
weggepumpt, ADV, 1, ADJD, 0.00069492
mehrere, DET, 94, PIAT, 0.06532269
fischbeck, PROPN, 1, NE, 0.00069492
bergedorf, PROPN, 2, NE, 0.00138984
frikadellen, NOUN, 9, NN, 0.00625430
benannt, VERB, 1, VVPP, 0.00069492
volker, PROPN, 1, NE, 0.00069492
dampflokomotiven, NOUN, 1, NN, 0.00069492
versperren, VERB, 1, VVFIN, 0.00069492
norddeutsche, ADJ, 2, ADJA, 0.00138984
paderborn, PROPN, 5, NE, 0.00347461
verkauf, NOUN, 4, NN, 0.00277969
judentum, NOUN, 3, NN, 0.00208477
gefängnis, NOUN, 149, NN, 0.10354341
rumpf, NOUN, 3, NN, 0.00208477
vereinbart, VERB, 1, VVPP, 0.00069492
gedenktag, NOUN, 1, NN, 0.00069492
biogasanlage, NOUN, 4, NN, 0.00277969
auszubildenden, NOUN, 1, NN, 0.00069492
york, PROPN, 8, NE, 0.00555938
herausgefunden, VERB, 15, VVPP, 0.01042383
bleiben, VERB, 10, VVFIN, 0.00694922
um, SCONJ, 1, APPR, 0.00069492
reinigen, VERB, 1, VVFIN, 0.00069492
öffnen, VERB, 1, VVFIN, 0.00069492
lernen, VERB, 2, VVINF, 0.00138984
vergiftet, VERB, 1, VVPP, 0.00069492
südpol, NOUN, 1, NE, 0.00069492
braunlage, NOUN, 1, NE, 0.00069492
munster, PROPN, 1, NN, 0.00069492
themen, NOUN, 7, NN, 0.00486446
deutsche, ADJ, 39, ADJA, 0.02710197
kümmern, VERB, 7, VVINF, 0.00486446
96., ADJ, 13, ADJA, 0.00903399
64, NUM, 2, CARD, 0.00138984
schulen, NOUN, 33, NN, 0.02293243
greven, PROPN, 3, NE, 0.00208477
unterhaltung, NOUN, 2, NN, 0.00138984
deutschlands, PROPN, 30, NE, 0.02084767
mordlust, NOUN, 1, NN, 0.00069492
ferienwohnung, NOUN, 1, NN, 0.00069492
kot, PROPN, 2, NN, 0.00138984
zustand, NOUN, 2, NN, 0.00138984
malern, NOUN, 2, NN, 0.00138984
umzug, NOUN, 3, NN, 0.00208477
fußballmannschaften, NOUN, 1, NN, 0.00069492
hübers, PROPN, 5, NE, 0.00347461
kaputtgemacht, VERB, 1, VVPP, 0.00069492
kinos, NOUN, 1, NN, 0.00069492
zuschauen, NOUN, 1, NN, 0.00069492
untersucht, VERB, 14, VVFIN, 0.00972891
pop, X, 1, FM, 0.00069492
fünf-prozent-regel, NOUN, 1, NN, 0.00069492
elefant, NOUN, 6, NN, 0.00416953
versorgungsschiff, NOUN, 4, NN, 0.00277969
sonntagabend, NOUN, 1, NN, 0.00069492
musikclubs, NOUN, 1, NN, 0.00069492
derby, NOUN, 47, NN, 0.03266134
ausgeschaltet, VERB, 1, VVPP, 0.00069492
reeperbahn, PROPN, 2, ADJA, 0.00138984
mit.einem, PROPN, 1, NN, 0.00069492
unfällen, NOUN, 31, NN, 0.02154259
gerufen, VERB, 24, VVPP, 0.01667813
vogelmarkern, NOUN, 1, NN, 0.00069492
breitere, ADJ, 1, ADJA, 0.00069492
scorpio, PROPN, 3, NE, 0.00208477
viel, DET, 176, PIAT, 0.12230631
song, PROPN, 5, NE, 0.00347461
erkennen, VERB, 3, VVINF, 0.00208477
hoch, ADV, 14, ADJD, 0.00972891
einstürzen, VERB, 5, VVINF, 0.00347461
meppen, PROPN, 3, NE, 0.00208477
200, NUM, 10, CARD, 0.00694922
verkleiden, VERB, 6, VVFIN, 0.00416953
länger, ADV, 9, ADJD, 0.00625430
tier, NOUN, 10, NN, 0.00694922
handelt, VERB, 1, VVFIN, 0.00069492
hells, PROPN, 2, NN, 0.00138984
umdrehen, VERB, 1, VVINF, 0.00069492
abgase, NOUN, 9, NN, 0.00625430
moldau, PROPN, 2, NE, 0.00138984
london, PROPN, 16, NE, 0.01111876
beraten, VERB, 2, VVFIN, 0.00138984
1900, NUM, 1, CARD, 0.00069492
spritze, NOUN, 2, NN, 0.00138984
hells, NOUN, 1, NN, 0.00069492
a1, PROPN, 1, XY, 0.00069492
paris, PROPN, 6, NE, 0.00416953
special, PROPN, 1, FM, 0.00069492
das, PRON, 1, ART, 0.00069492
zytoservice, PROPN, 4, NN, 0.00277969
letzin, PROPN, 1, NE, 0.00069492
drei, NUM, 1, CARD, 0.00069492
dunkles, ADJ, 1, ADJA, 0.00069492
laut, ADP, 5, APPR, 0.00347461
sportarten, NOUN, 5, NN, 0.00347461
christopher, PROPN, 2, NE, 0.00138984
stöver, PROPN, 3, NE, 0.00208477
medaille, NOUN, 4, NN, 0.00277969
gewicht, NOUN, 1, NN, 0.00069492
franziska, PROPN, 2, NE, 0.00138984
terrorgruppe, NOUN, 10, NN, 0.00694922
mittwochmorgen, NOUN, 2, NN, 0.00138984
hausbruch, NOUN, 2, NN, 0.00138984
unterkunft, NOUN, 7, NN, 0.00486446
olympische, ADJ, 2, ADJA, 0.00138984
leben, VERB, 43, VVFIN, 0.02988165
journalisten, NOUN, 15, NN, 0.01042383
eichen, NOUN, 1, NN, 0.00069492
am, ADP, 481, APPRART, 0.33425758
heide, NOUN, 2, NN, 0.00138984
gekämpft, VERB, 3, VVPP, 0.00208477
kampfflugzeuge, NOUN, 9, NN, 0.00625430
faire, ADJ, 1, ADJA, 0.00069492
gerne, ADV, 15, ADV, 0.01042383
circus, NOUN, 1, NN, 0.00069492
interessieren, VERB, 14, VVFIN, 0.00972891
meter, NOUN, 26, NN, 0.01806798
wieso, ADV, 1, PWAV, 0.00069492
liefern, VERB, 1, VVINF, 0.00069492
tolle, ADJ, 1, ADJA, 0.00069492
durchsucht, VERB, 29, VVPP, 0.02015274
stellen, NOUN, 10, NN, 0.00694922
ausparken, VERB, 1, VVINF, 0.00069492
wahlrecht, NOUN, 2, NN, 0.00138984
befreit, VERB, 1, VVPP, 0.00069492
altenheime, NOUN, 1, NN, 0.00069492
zurechtfinden, VERB, 1, VVINF, 0.00069492
ferien, NOUN, 7, NN, 0.00486446
im, ADP, 710, APPRART, 0.49339476
geräten, NOUN, 2, NN, 0.00138984
fußballfans, NOUN, 3, NN, 0.00208477
máxima, PROPN, 1, NE, 0.00069492
stehlen, VERB, 1, VVFIN, 0.00069492
glühwein, NOUN, 1, NN, 0.00069492
kann, AUX, 144, VMFIN, 0.10006880
uke, PROPN, 5, NE, 0.00347461
mortensen, PROPN, 3, NE, 0.00208477
stau, NOUN, 38, NN, 0.02640704
köhlbrandbrücke, NOUN, 3, NN, 0.00208477
gewarnt, VERB, 11, VVPP, 0.00764414
28.09.2018., NOUN, 1, NN, 0.00069492
kran, NOUN, 16, NN, 0.01111876
leitplanke, NOUN, 5, NN, 0.00347461
wiese, NOUN, 2, NN, 0.00138984
aufsteigen, VERB, 9, VVINF, 0.00625430
reparieren, VERB, 20, VVFIN, 0.01389844
bremischen, ADJ, 1, ADJA, 0.00069492
schwimmbädern, NOUN, 1, NN, 0.00069492
tschentscher, PROPN, 40, NE, 0.02779689
benutzen, VERB, 3, VVINF, 0.00208477
gucken, VERB, 4, VVFIN, 0.00277969
hee-chan, PROPN, 2, NE, 0.00138984
ice-zügen, NOUN, 1, NN, 0.00069492
politiker, NOUN, 218, NN, 0.15149304
schnellste, ADJ, 2, ADJA, 0.00138984
erwachsene, NOUN, 7, NN, 0.00486446
vermiete, VERB, 1, VVFIN, 0.00069492
gewalt, NOUN, 6, NN, 0.00416953
eröffnung, NOUN, 15, NN, 0.01042383
konnten, VERB, 1, VMFIN, 0.00069492
theaterstücke, NOUN, 2, NN, 0.00138984
backen, VERB, 1, VVINF, 0.00069492
morgensendung, NOUN, 1, NN, 0.00069492
mehmedi, PROPN, 14, NE, 0.00972891
hannes, PROPN, 11, NE, 0.00764414
verbotenes, NOUN, 76, NN, 0.05281409
angetreten, VERB, 1, VVPP, 0.00069492
weihnachtspyramide, NOUN, 7, NN, 0.00486446
wettkampf, NOUN, 1, NN, 0.00069492
katamaran, NOUN, 22, NN, 0.01528829
juden, NOUN, 5, NN, 0.00347461
lange, ADJ, 24, ADJA, 0.01667813
illegales, ADJ, 5, ADJA, 0.00347461
kenan, PROPN, 8, NE, 0.00555938
senatoren, NOUN, 4, NN, 0.00277969
zugführern, NOUN, 1, NN, 0.00069492
campingplatz, NOUN, 15, NN, 0.01042383
thomas, PROPN, 23, NE, 0.01598321
gleise, NOUN, 11, NN, 0.00764414
autofahrern, NOUN, 4, NN, 0.00277969
warnen, VERB, 2, VVINF, 0.00138984
560, NUM, 1, CARD, 0.00069492
abschlussprüfungen, NOUN, 5, NN, 0.00347461
weibliches, ADJ, 1, ADJA, 0.00069492
danach, ADV, 11, PROAV, 0.00764414
casper, PROPN, 2, NE, 0.00138984
37, NUM, 4, CARD, 0.00277969
konferenz, NOUN, 3, NN, 0.00208477
finden, VERB, 30, VVFIN, 0.02084767
hadag, PROPN, 4, NE, 0.00277969
airbeat, PROPN, 2, NE, 0.00138984
wildtiere, NOUN, 10, NN, 0.00694922
30.11.2018., NOUN, 1, ADJA, 0.00069492
busbahnhof, NOUN, 3, NN, 0.00208477
dinosaurier, NOUN, 1, NN, 0.00069492
aldi, PROPN, 1, NE, 0.00069492
weide, NOUN, 3, NN, 0.00208477
gesungen, VERB, 8, VVPP, 0.00555938
breitenreiter, PROPN, 6, NE, 0.00416953
denn, CCONJ, 1, KON, 0.00069492
kosten, NOUN, 3, NN, 0.00208477
cappeln, PROPN, 1, NE, 0.00069492
verhaken, VERB, 1, VVFIN, 0.00069492
geflüchtet, VERB, 10, VVPP, 0.00694922
alsterschwan, NOUN, 2, NN, 0.00138984
lauter, ADV, 1, ADJD, 0.00069492
artisten, NOUN, 1, NN, 0.00069492
mannschaften, NOUN, 28, NN, 0.01945782
a31., NOUN, 1, NN, 0.00069492
weihnachtsbäckerei, NOUN, 2, NN, 0.00138984
meist, ADV, 3, ADV, 0.00208477
sandhausen, PROPN, 3, NE, 0.00208477
schlimmes, ADJ, 3, ADJA, 0.00208477
tunneln, NOUN, 1, NN, 0.00069492
krawalle, NOUN, 5, NN, 0.00347461
fertig, ADV, 27, ADJD, 0.01876290
besetzt, VERB, 2, VVPP, 0.00138984
autofirmen, NOUN, 8, NN, 0.00555938
wm, NOUN, 27, NN, 0.01876290
zaun, NOUN, 20, NN, 0.01389844
hells, ADJ, 2, ADJA, 0.00138984
von, PROPN, 2, NE, 0.00138984
trete, VERB, 2, VVFIN, 0.00138984
anlage, NOUN, 21, NN, 0.01459337
stützen, NOUN, 7, NN, 0.00486446
verletzen, VERB, 3, VVINF, 0.00208477
ehefrau, NOUN, 5, NN, 0.00347461
bürgerkrieg, NOUN, 4, NN, 0.00277969
3:1, NOUN, 1, NN, 0.00069492
15.11.2018., ADJ, 1, ADJA, 0.00069492
alternative, NOUN, 1, NN, 0.00069492
protestiert, VERB, 2, VVPP, 0.00138984
eisberge, NOUN, 1, NN, 0.00069492
gesperrt, VERB, 146, VVPP, 0.10145864
schere, NOUN, 1, NN, 0.00069492
60., ADJ, 1, ADJA, 0.00069492
heizen, VERB, 1, VVFIN, 0.00069492
preis, NOUN, 20, NN, 0.01389844
mamor, PROPN, 2, NE, 0.00138984
eingang, NOUN, 2, NN, 0.00138984
hagenbeck, PROPN, 4, NE, 0.00277969
harald, PROPN, 5, NE, 0.00347461
bedankt, VERB, 2, VVFIN, 0.00138984
prüfen, VERB, 7, VVINF, 0.00486446
erschossen, VERB, 18, VVPP, 0.01250860
guter, ADJ, 16, ADJA, 0.01111876
verlasse, VERB, 2, VVFIN, 0.00138984
barrierefreie, ADJ, 1, ADJA, 0.00069492
15., ADJ, 2, ADJA, 0.00138984
filmen, VERB, 1, VVFIN, 0.00069492
fluggerät, NOUN, 8, NN, 0.00555938
bestraft, VERB, 1, VVFIN, 0.00069492
gepumpt, VERB, 1, VVPP, 0.00069492
posthausen, PROPN, 3, NE, 0.00208477
verstoßen, VERB, 1, VVFIN, 0.00069492
komiker, NOUN, 3, NN, 0.00208477
ab, ADP, 30, APPR, 0.02084767
bad, PROPN, 31, NE, 0.02154259
landen, VERB, 3, VVFIN, 0.00208477
gesprengt, VERB, 10, VVPP, 0.00694922
stellen, VERB, 3, VVINF, 0.00208477
kopf, NOUN, 8, NN, 0.00555938
anschauen, NOUN, 2, NN, 0.00138984
glaube, VERB, 2, VVFIN, 0.00138984
schulklasse, NOUN, 5, NN, 0.00347461
lokal, NOUN, 1, NN, 0.00069492
schön, ADV, 5, ADJD, 0.00347461
früher, ADV, 37, ADJD, 0.02571212
ausrüstung, NOUN, 3, NN, 0.00208477
blitzanlage, NOUN, 15, NN, 0.01042383
prozess, NOUN, 201, NN, 0.13967936
damals, ADV, 5, ADV, 0.00347461
traurig, ADV, 13, ADJD, 0.00903399
verbreiten, VERB, 4, VVINF, 0.00277969
anderer, ADJ, 20, ADJA, 0.01389844
seil, NOUN, 1, NN, 0.00069492
explodierten, ADJ, 1, ADJA, 0.00069492
genau, ADV, 12, ADJD, 0.00833907
achten, VERB, 2, VVFIN, 0.00138984
fallschirm, NOUN, 7, NN, 0.00486446
reihenhaus, NOUN, 12, NN, 0.00833907
radiosendungen, NOUN, 1, NN, 0.00069492
bahn, NOUN, 59, NN, 0.04100041
bendzko, PROPN, 1, NE, 0.00069492
hildesheim, PROPN, 9, NE, 0.00625430
garrelt, PROPN, 3, NE, 0.00208477
norddeutschland, PROPN, 207, NE, 0.14384890
messerangriff, NOUN, 5, NN, 0.00347461
n-joy, NOUN, 1, PTKANT, 0.00069492
400.000, NUM, 2, CARD, 0.00138984
journal, PROPN, 2, NE, 0.00138984
klicken, VERB, 62, VVFIN, 0.04308518
fehlen, VERB, 1, VVFIN, 0.00069492
mineral, NOUN, 2, NN, 0.00138984
was, PRON, 160, PWS, 0.11118755
sportwettkampf, NOUN, 2, NN, 0.00138984
nachricht, NOUN, 5, NN, 0.00347461
wikingern, NOUN, 1, NE, 0.00069492
27.09.2018., NOUN, 1, NN, 0.00069492
bewachten, ADJ, 2, ADJA, 0.00138984
berühmten, ADJ, 2, ADJA, 0.00138984
horst, PROPN, 9, NE, 0.00625430
zünden, VERB, 5, VVFIN, 0.00347461
29., ADV, 1, PTKVZ, 0.00069492
fürst, NOUN, 4, NN, 0.00277969
tonne, NOUN, 3, NN, 0.00208477
69, NUM, 1, CARD, 0.00069492
simona, PROPN, 3, NE, 0.00208477
schiffsparade, PROPN, 1, NE, 0.00069492
herbst, NOUN, 6, NN, 0.00416953
baumärkte, NOUN, 1, NN, 0.00069492
ende, NOUN, 39, NN, 0.02710197
max-brauer-allee, NOUN, 1, NE, 0.00069492
anderem, DET, 1, PIS, 0.00069492
hertha, PROPN, 1, NE, 0.00069492
lunge, NOUN, 5, NN, 0.00347461
boberger, ADJ, 4, ADJA, 0.00277969
ermittelt, VERB, 12, VVPP, 0.00833907
fahrzeug, NOUN, 10, NN, 0.00694922
bentheim, PROPN, 6, NE, 0.00416953
rettungsschwimmer, NOUN, 6, NN, 0.00416953
ahrensburg, PROPN, 6, NE, 0.00416953
demonstration, NOUN, 39, NN, 0.02710197
betreuer, NOUN, 9, NN, 0.00625430
linke, NOUN, 3, NN, 0.00208477
verlassen, VERB, 9, VVFIN, 0.00625430
ausgebildet, VERB, 2, VVPP, 0.00138984
gefroren, VERB, 1, VVPP, 0.00069492
bordell, NOUN, 1, NN, 0.00069492
flug, NOUN, 1, NN, 0.00069492
ausgetauscht, VERB, 1, VVPP, 0.00069492
langwedel, PROPN, 2, NE, 0.00138984
2020, NUM, 7, CARD, 0.00486446
berichte, NOUN, 5, NN, 0.00347461
scheeßel, PROPN, 2, NE, 0.00138984
bestimmen, VERB, 1, VVFIN, 0.00069492
west, PROPN, 1, NE, 0.00069492
7., ADV, 3, ADV, 0.00208477
hauptbahnhof, NOUN, 3, NN, 0.00208477
umgeweht, PROPN, 3, VVFIN, 0.00208477
zurückbezahlen, VERB, 3, VVINF, 0.00208477
3., ADV, 2, PTKVZ, 0.00138984
umweltschützer, NOUN, 5, NN, 0.00347461
tanzen, VERB, 5, VVFIN, 0.00347461
aufgestellt, VERB, 3, VVPP, 0.00208477
hat, VERB, 217, VAFIN, 0.15079812
schiffsunfall, NOUN, 1, NN, 0.00069492
levina, PROPN, 2, NE, 0.00138984
möbelhaus, NOUN, 9, NN, 0.00625430
erinnern, VERB, 4, VVINF, 0.00277969
aus, ADP, 55, PTKVZ, 0.03822072
norwegen, PROPN, 9, NE, 0.00625430
mobil, ADV, 2, ADJD, 0.00138984
1:6, NUM, 3, CARD, 0.00208477
achtung, NOUN, 3, NN, 0.00208477
holen, VERB, 6, VVFIN, 0.00416953
verbotene, ADJ, 8, ADJA, 0.00555938
geärgert, VERB, 1, VVPP, 0.00069492
morgensendungen, NOUN, 1, NN, 0.00069492
possehlbrücke, PROPN, 1, NE, 0.00069492
uns, PRON, 58, PPER, 0.04030549
container, NOUN, 23, NN, 0.01598321
helfe, VERB, 1, VVFIN, 0.00069492
arbeiten, VERB, 76, VVFIN, 0.05281409
lebe, VERB, 1, VVFIN, 0.00069492
nachfolger, NOUN, 1, NN, 0.00069492
generalsekretärin, NOUN, 1, NN, 0.00069492
verteilen, VERB, 5, VVFIN, 0.00347461
angst, NOUN, 51, NN, 0.03544103
gefahren, VERB, 205, VVPP, 0.14245905
aktion, NOUN, 15, NN, 0.01042383
vertrauen, VERB, 1, VVFIN, 0.00069492
nordex, PROPN, 6, NE, 0.00416953
schlimm, ADV, 17, ADJD, 0.01181368
großer, ADJ, 73, ADJA, 0.05072932
aufpassen, VERB, 4, VVFIN, 0.00277969
öfter, ADV, 3, ADV, 0.00208477
penzlin, PROPN, 2, NE, 0.00138984
geprallt, VERB, 3, VVPP, 0.00208477
granaten, NOUN, 16, NN, 0.01111876
zugeschüttet, VERB, 1, VVPP, 0.00069492
sprechen, VERB, 13, VVFIN, 0.00903399
olaf, PROPN, 53, NE, 0.03683088
misshandlungen, NOUN, 1, NN, 0.00069492
außenseite, NOUN, 2, NN, 0.00138984
beibringen, VERB, 1, VVINF, 0.00069492
1:0, NUM, 1, CARD, 0.00069492
sturm, NOUN, 104, NN, 0.07227191
passieren, VERB, 2, VVFIN, 0.00138984
persische, ADJ, 1, ADJA, 0.00069492
junge, ADJ, 32, ADJA, 0.02223751
hinweis, NOUN, 8, NN, 0.00555938
320, NUM, 1, CARD, 0.00069492
friedensnobelpreis, NOUN, 2, NN, 0.00138984
unternehmen, NOUN, 1, NN, 0.00069492
thüringen, PROPN, 4, NE, 0.00277969
eigenen, ADJ, 9, ADJA, 0.00625430
albrecht, PROPN, 3, NE, 0.00208477
theater-festival, NOUN, 2, NN, 0.00138984
mitgespielt, VERB, 3, VVPP, 0.00208477
kranke, ADJ, 17, ADJA, 0.01181368
vorschrift, NOUN, 2, NN, 0.00138984
ausbreiten, VERB, 1, VVINF, 0.00069492
peter, PROPN, 40, NE, 0.02779689
hoher, ADJ, 14, ADJA, 0.00972891
abgeschafft, VERB, 2, VVPP, 0.00138984
4286, NUM, 1, CARD, 0.00069492
07.11.2018., ADJ, 1, ADJA, 0.00069492
luhukay, PROPN, 10, NE, 0.00694922
verschwunden, VERB, 12, VVPP, 0.00833907
getrunken, VERB, 6, VVPP, 0.00416953
kraftstoff, NOUN, 13, NN, 0.00903399
platzt, VERB, 1, VVFIN, 0.00069492
uksh, NOUN, 9, NN, 0.00625430
09.11.2018., NOUN, 1, NN, 0.00069492
lebens-rettungs-gesellschaft, NOUN, 1, NN, 0.00069492
geheimen, ADJ, 4, ADJA, 0.00277969
zeitschrift, NOUN, 2, NN, 0.00138984
a23, PROPN, 3, NE, 0.00208477
tanken, VERB, 1, VVINF, 0.00069492
gesprochen, VERB, 16, VVPP, 0.01111876
besichtigen, VERB, 4, VVINF, 0.00277969
abgekommen, VERB, 7, VVPP, 0.00486446
wahlen, NOUN, 4, NN, 0.00277969
kurzarbeitergeld, NOUN, 1, NN, 0.00069492
erneuern, NOUN, 1, VVINF, 0.00069492
ruderer, NOUN, 4, NN, 0.00277969
wann, SCONJ, 6, PWAV, 0.00416953
14.09.2018., NOUN, 1, ADJA, 0.00069492
polizeieinsatz, NOUN, 55, NN, 0.03822072
spiele, VERB, 1, VVFIN, 0.00069492
sorgerecht, NOUN, 2, NN, 0.00138984
daniel, PROPN, 14, NE, 0.00972891
norderney, PROPN, 1, NE, 0.00069492
380., ADP, 1, NN, 0.00069492
nächsten, ADJ, 41, ADJA, 0.02849181
naturschützer, NOUN, 3, NN, 0.00208477
august, NOUN, 13, NN, 0.00903399
nandus, NOUN, 25, NN, 0.01737306
slomka, PROPN, 14, NE, 0.00972891
bezahlung, NOUN, 2, NN, 0.00138984
sätze, NOUN, 1, NN, 0.00069492
zoodirektor, NOUN, 2, NN, 0.00138984
days, X, 1, NE, 0.00069492
schiffstaufe, NOUN, 4, NN, 0.00277969
feiertag, NOUN, 27, NN, 0.01876290
luftraum, NOUN, 1, NN, 0.00069492
135, NUM, 1, CARD, 0.00069492
riesenrad, NOUN, 1, NN, 0.00069492
knall, NOUN, 2, NN, 0.00138984
namika, PROPN, 1, NE, 0.00069492
zielt, VERB, 1, VVFIN, 0.00069492
trockenen, ADJ, 5, ADJA, 0.00347461
moderator, NOUN, 7, NN, 0.00486446
guten, ADJ, 1, ADJA, 0.00069492
verkehrsclub, NOUN, 6, NN, 0.00416953
lindenau, PROPN, 3, NE, 0.00208477
hotels, NOUN, 2, NN, 0.00138984
leben, NOUN, 1, NN, 0.00069492
aufgemacht, VERB, 1, VVPP, 0.00069492
wollte, AUX, 85, VMFIN, 0.05906839
polizistin, NOUN, 13, NN, 0.00903399
verletzte, ADJ, 5, ADJA, 0.00347461
junger, ADJ, 2, ADJA, 0.00138984
194, NUM, 1, CARD, 0.00069492
osten, NOUN, 16, NN, 0.01111876
aufhören, VERB, 2, VVINF, 0.00138984
zuletzt, ADV, 1, ADV, 0.00069492
regel, NOUN, 14, NN, 0.00972891
wäre, AUX, 2, VAFIN, 0.00138984
special, PROPN, 8, NE, 0.00555938
regionen, NOUN, 2, NN, 0.00138984
luxushotel, NOUN, 7, NN, 0.00486446
200.000, NUM, 4, CARD, 0.00277969
haltestelle, NOUN, 13, NN, 0.00903399
wasserleitung, NOUN, 9, NN, 0.00625430
handballbund, NOUN, 2, NN, 0.00138984
globe, PROPN, 8, NE, 0.00555938
elbjazz-festival, NOUN, 1, NN, 0.00069492
special, NOUN, 1, NE, 0.00069492
freigemacht, VERB, 1, VVPP, 0.00069492
zurückholen, VERB, 1, VVINF, 0.00069492
strehl, PROPN, 3, NE, 0.00208477
u-bahnen, NOUN, 8, NN, 0.00555938
betrunkener, ADJ, 1, ADJA, 0.00069492
habe, VERB, 3, VAFIN, 0.00208477
gebaut, VERB, 46, VVPP, 0.03196642
westerkappeln, PROPN, 3, NE, 0.00208477
bauernverband, PROPN, 1, NE, 0.00069492
jüdische, ADJ, 2, ADJA, 0.00138984
schnellsten, ADV, 1, ADJD, 0.00069492
388.000, ADJ, 1, ADJA, 0.00069492
kennen, VERB, 6, VVINF, 0.00416953
bezirksleiterin, NOUN, 1, NN, 0.00069492
arme, ADJ, 3, ADJA, 0.00208477
hanseschau, PROPN, 1, NE, 0.00069492
legen, NOUN, 1, NN, 0.00069492
südamerika, PROPN, 4, NE, 0.00277969
northeim, PROPN, 2, NE, 0.00138984
vfb, NOUN, 1, NE, 0.00069492
behälter, NOUN, 3, NN, 0.00208477
sportveranstaltungen, NOUN, 2, NN, 0.00138984
dachgeschoss, NOUN, 2, NN, 0.00138984
baggerschiffen, NOUN, 2, NN, 0.00138984
dicken, ADJ, 1, ADJA, 0.00069492
steht, VERB, 25, VVFIN, 0.01737306
polizei, NOUN, 866, NN, 0.60180263
kreuzfahrten, NOUN, 1, NN, 0.00069492
sendung, NOUN, 46, NN, 0.03196642
endspiel, NOUN, 21, NN, 0.01459337
öffentlichen, ADJ, 8, ADJA, 0.00555938
2017., PROPN, 2, NE, 0.00138984
fegebank, PROPN, 8, NE, 0.00555938
dicht, ADV, 2, ADJD, 0.00138984
tankstelle, NOUN, 10, NN, 0.00694922
geschlossen, VERB, 37, VVPP, 0.02571212
wochenende, NOUN, 20, NN, 0.01389844
geschützt, VERB, 6, VVPP, 0.00416953
schränken, VERB, 1, VVFIN, 0.00069492
prüfungen, NOUN, 2, NN, 0.00138984
hilfe, NOUN, 42, NN, 0.02918673
veranstaltungen, NOUN, 42, NN, 0.02918673
räumen, VERB, 1, VVFIN, 0.00069492
erklärt, VERB, 1, VVPP, 0.00069492
